NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GOCC_ORGANELLE_MEMBRANE_CONTACT_SITE	GOCC_ORGANELLE_MEMBRANE_CONTACT_SITE		9	-0.44610575	-1.1606523	0.29123712	0.66140646	1.0	201	tags=44%, list=18%, signal=54%	
GOCC_INO80_TYPE_COMPLEX	GOCC_INO80_TYPE_COMPLEX		2	-0.7404445	-1.1548107	0.3280899	0.67226654	1.0	295	tags=100%, list=26%, signal=135%	
GOCC_SWR1_COMPLEX	GOCC_SWR1_COMPLEX		2	-0.7404445	-1.154517	0.33566433	0.66765225	1.0	295	tags=100%, list=26%, signal=135%	
GOCC_NEURON_PROJECTION_TERMINUS	GOCC_NEURON_PROJECTION_TERMINUS		2	-0.748579	-1.1525813	0.3425926	0.66773164	1.0	172	tags=50%, list=15%, signal=59%	
GOCC_ORGANELLAR_RIBOSOME	GOCC_ORGANELLAR_RIBOSOME		9	-0.4272905	-1.1506082	0.27540106	0.6682722	1.0	392	tags=67%, list=35%, signal=101%	
GOCC_ZONULA_ADHERENS	GOCC_ZONULA_ADHERENS		2	-0.7313228	-1.148739	0.33485195	0.6681083	1.0	197	tags=50%, list=17%, signal=60%	
GOCC_MLL1_2_COMPLEX	GOCC_MLL1_2_COMPLEX		2	-0.7404445	-1.1487134	0.35381356	0.66307765	1.0	295	tags=100%, list=26%, signal=135%	
GOCC_AGGRESOME	GOCC_AGGRESOME		2	-0.73531646	-1.1467056	0.34920636	0.6630948	1.0	68	tags=50%, list=6%, signal=53%	
GOCC_INO80_COMPLEX	GOCC_INO80_COMPLEX		2	-0.7404445	-1.1421539	0.34988713	0.6693507	1.0	295	tags=100%, list=26%, signal=135%	
GOCC_INTERMEDIATE_FILAMENT_CYTOSKELETON	GOCC_INTERMEDIATE_FILAMENT_CYTOSKELETON		9	-0.4279015	-1.1385583	0.27094972	0.6737815	1.0	197	tags=44%, list=17%, signal=53%	
GOCC_R2TP_COMPLEX	GOCC_R2TP_COMPLEX		2	-0.7404445	-1.1382954	0.32951945	0.6694976	1.0	295	tags=100%, list=26%, signal=135%	
GOCC_INTEGRAL_COMPONENT_OF_SYNAPTIC_VESICLE_MEMBRANE	GOCC_INTEGRAL_COMPONENT_OF_SYNAPTIC_VESICLE_MEMBRANE		1	-0.8445826	-1.1286217	0.28600407	0.68947977	1.0	177	tags=100%, list=16%, signal=119%	
GOCC_CUTICULAR_PLATE	GOCC_CUTICULAR_PLATE		2	-0.70577776	-1.1272026	0.39361703	0.6884492	1.0	334	tags=100%, list=30%, signal=142%	
GOCC_L_TYPE_VOLTAGE_GATED_CALCIUM_CHANNEL_COMPLEX	GOCC_L_TYPE_VOLTAGE_GATED_CALCIUM_CHANNEL_COMPLEX		1	-0.84635884	-1.1251705	0.31609195	0.6887857	1.0	175	tags=100%, list=16%, signal=118%	
GOCC_INTRINSIC_COMPONENT_OF_ENDOPLASMIC_RETICULUM_MEMBRANE	GOCC_INTRINSIC_COMPONENT_OF_ENDOPLASMIC_RETICULUM_MEMBRANE		9	-0.4200745	-1.1225853	0.30213904	0.68999034	1.0	202	tags=33%, list=18%, signal=40%	
GOCC_SPERM_CONNECTING_PIECE	GOCC_SPERM_CONNECTING_PIECE		1	-0.8454707	-1.12234	0.3126177	0.6855891	1.0	176	tags=100%, list=16%, signal=118%	
GOCC_MICROBODY_MEMBRANE	GOCC_MICROBODY_MEMBRANE		5	-0.5249074	-1.1155871	0.34455958	0.6976788	1.0	244	tags=80%, list=22%, signal=102%	
GOCC_INTRINSIC_COMPONENT_OF_PLASMA_MEMBRANE	GOCC_INTRINSIC_COMPONENT_OF_PLASMA_MEMBRANE		37	-0.2725502	-1.1152809	0.27853882	0.6935678	1.0	204	tags=30%, list=18%, signal=35%	
GOCC_LATE_ENDOSOME_MEMBRANE	GOCC_LATE_ENDOSOME_MEMBRANE		6	-0.48921198	-1.1124983	0.3384224	0.6956887	1.0	324	tags=83%, list=29%, signal=116%	
GOCC_PLATELET_DENSE_TUBULAR_NETWORK_MEMBRANE	GOCC_PLATELET_DENSE_TUBULAR_NETWORK_MEMBRANE		2	-0.69153833	-1.1087921	0.3935484	0.6998047	1.0	27	tags=50%, list=2%, signal=51%	
GOCC_BASAL_CORTEX	GOCC_BASAL_CORTEX		1	-0.8312611	-1.1069642	0.33076924	0.6994119	1.0	192	tags=100%, list=17%, signal=120%	
GOCC_ENDOPLASMIC_RETICULUM_TUBULAR_NETWORK_MEMBRANE	GOCC_ENDOPLASMIC_RETICULUM_TUBULAR_NETWORK_MEMBRANE		1	-0.8223801	-1.1052783	0.34095237	0.69878477	1.0	202	tags=100%, list=18%, signal=122%	
GOCC_LAMELLAR_BODY	GOCC_LAMELLAR_BODY		2	-0.70440644	-1.1029294	0.3722334	0.6994759	1.0	135	tags=50%, list=12%, signal=57%	
GOCC_KINETOCHORE_MICROTUBULE	GOCC_KINETOCHORE_MICROTUBULE		1	-0.8312611	-1.1005065	0.3613963	0.70054764	1.0	192	tags=100%, list=17%, signal=120%	
GOCC_PLATELET_DENSE_TUBULAR_NETWORK	GOCC_PLATELET_DENSE_TUBULAR_NETWORK		2	-0.69153833	-1.0997661	0.38666666	0.69764006	1.0	27	tags=50%, list=2%, signal=51%	
GOCC_NODE_OF_RANVIER	GOCC_NODE_OF_RANVIER		2	-0.704	-1.0920206	0.39101124	0.7116834	1.0	336	tags=100%, list=30%, signal=142%	
GOCC_ELASTIC_FIBER	GOCC_ELASTIC_FIBER		2	-0.68622226	-1.0888299	0.4078341	0.71489716	1.0	356	tags=100%, list=32%, signal=146%	
GOCC_GUANYL_NUCLEOTIDE_EXCHANGE_FACTOR_COMPLEX	GOCC_GUANYL_NUCLEOTIDE_EXCHANGE_FACTOR_COMPLEX		2	-0.6853333	-1.0857329	0.41098902	0.7177246	1.0	357	tags=100%, list=32%, signal=146%	
GOCC_OUTER_DENSE_FIBER	GOCC_OUTER_DENSE_FIBER		1	-0.81882775	-1.0836829	0.38323355	0.71766996	1.0	206	tags=100%, list=18%, signal=122%	
GOCC_SIGNAL_PEPTIDASE_COMPLEX	GOCC_SIGNAL_PEPTIDASE_COMPLEX		1	-0.8055062	-1.0814312	0.38076153	0.71842134	1.0	221	tags=100%, list=20%, signal=124%	
GOCC_AXOLEMMA	GOCC_AXOLEMMA		2	-0.688	-1.081134	0.41452992	0.7144712	1.0	354	tags=100%, list=31%, signal=146%	
GOCC_NETWORK_FORMING_COLLAGEN_TRIMER	GOCC_NETWORK_FORMING_COLLAGEN_TRIMER		1	-0.81172293	-1.0789276	0.38446215	0.71508574	1.0	214	tags=100%, list=19%, signal=123%	
GOCC_COLLAGEN_TYPE_IV_TRIMER	GOCC_COLLAGEN_TYPE_IV_TRIMER		1	-0.81172293	-1.0780476	0.39034206	0.71260965	1.0	214	tags=100%, list=19%, signal=123%	
GOCC_INTERCALATED_DISC	GOCC_INTERCALATED_DISC		17	-0.33154082	-1.072679	0.3476923	0.72071224	1.0	336	tags=53%, list=30%, signal=74%	
GOCC_ACTIN_BASED_CELL_PROJECTION	GOCC_ACTIN_BASED_CELL_PROJECTION		19	-0.32737213	-1.0721389	0.34385964	0.7172812	1.0	174	tags=32%, list=15%, signal=37%	
GOCC_CYTOPLASMIC_DYNEIN_COMPLEX	GOCC_CYTOPLASMIC_DYNEIN_COMPLEX		3	-0.5960854	-1.0706831	0.3934066	0.71606445	1.0	458	tags=100%, list=41%, signal=168%	
GOCC_CUL4A_RING_E3_UBIQUITIN_LIGASE_COMPLEX	GOCC_CUL4A_RING_E3_UBIQUITIN_LIGASE_COMPLEX		2	-0.67522407	-1.0700668	0.43829787	0.71298707	1.0	245	tags=50%, list=22%, signal=64%	
GOCC_SIGNAL_RECOGNITION_PARTICLE	GOCC_SIGNAL_RECOGNITION_PARTICLE		2	-0.6729552	-1.0699329	0.43595505	0.7089043	1.0	154	tags=50%, list=14%, signal=58%	
GOCC_CUL4_RING_E3_UBIQUITIN_LIGASE_COMPLEX	GOCC_CUL4_RING_E3_UBIQUITIN_LIGASE_COMPLEX		2	-0.67522407	-1.0684427	0.4409938	0.7078598	1.0	245	tags=50%, list=22%, signal=64%	
GOCC_MYELIN_SHEATH	GOCC_MYELIN_SHEATH		4	-0.5441729	-1.0641955	0.39726028	0.7131005	1.0	125	tags=50%, list=11%, signal=56%	
GOCC_AMINOACYL_TRNA_SYNTHETASE_MULTIENZYME_COMPLEX	GOCC_AMINOACYL_TRNA_SYNTHETASE_MULTIENZYME_COMPLEX		2	-0.6728889	-1.0592792	0.44494382	0.7197688	1.0	371	tags=100%, list=33%, signal=149%	
GOCC_RIBOSOME	GOCC_RIBOSOME		70	-0.22440454	-1.0580845	0.3505747	0.71800864	1.0	785	tags=97%, list=70%, signal=300%	
GOCC_INTERMEDIATE_FILAMENT	GOCC_INTERMEDIATE_FILAMENT		7	-0.43639418	-1.0576727	0.35635358	0.7147051	1.0	197	tags=57%, list=17%, signal=69%	
GOCC_PROTON_TRANSPORTING_TWO_SECTOR_ATPASE_COMPLEX_CATALYTIC_DOMAIN	GOCC_PROTON_TRANSPORTING_TWO_SECTOR_ATPASE_COMPLEX_CATALYTIC_DOMAIN		4	-0.5364337	-1.0559974	0.41336635	0.7140899	1.0	55	tags=50%, list=5%, signal=52%	
GOCC_RESPIRATORY_CHAIN_COMPLEX_IV	GOCC_RESPIRATORY_CHAIN_COMPLEX_IV		11	-0.37400612	-1.0529004	0.35735735	0.71675205	1.0	116	tags=18%, list=10%, signal=20%	
GOCC_RAGULATOR_COMPLEX	GOCC_RAGULATOR_COMPLEX		1	-0.78863233	-1.0477642	0.4251497	0.723892	1.0	240	tags=100%, list=21%, signal=127%	
GOCC_MULTIVESICULAR_BODY	GOCC_MULTIVESICULAR_BODY		2	-0.6566106	-1.0461459	0.45689654	0.723073	1.0	324	tags=50%, list=29%, signal=70%	
GOCC_NLS_DEPENDENT_PROTEIN_NUCLEAR_IMPORT_COMPLEX	GOCC_NLS_DEPENDENT_PROTEIN_NUCLEAR_IMPORT_COMPLEX		1	-0.78330374	-1.0362457	0.45210728	0.7403728	1.0	246	tags=100%, list=22%, signal=128%	
GOCC_ATPASE_DEPENDENT_TRANSMEMBRANE_TRANSPORT_COMPLEX	GOCC_ATPASE_DEPENDENT_TRANSMEMBRANE_TRANSPORT_COMPLEX		3	-0.56596273	-1.0351275	0.44212964	0.738644	1.0	288	tags=67%, list=26%, signal=89%	
GOCC_MITOCHONDRION	GOCC_MITOCHONDRION		288	-0.179847	-1.0350703	0.27272728	0.73449045	1.0	300	tags=34%, list=27%, signal=34%	
GOCC_GOLGI_CISTERNA_MEMBRANE	GOCC_GOLGI_CISTERNA_MEMBRANE		1	-0.7646537	-1.026517	0.44444445	0.7487475	1.0	267	tags=100%, list=24%, signal=131%	
GOCC_CALCIUM_CHANNEL_COMPLEX	GOCC_CALCIUM_CHANNEL_COMPLEX		7	-0.42509773	-1.0245249	0.41752577	0.7489617	1.0	175	tags=57%, list=16%, signal=67%	
GOCC_CATION_TRANSPORTING_ATPASE_COMPLEX	GOCC_CATION_TRANSPORTING_ATPASE_COMPLEX		3	-0.56596273	-1.022596	0.4491726	0.74895895	1.0	288	tags=67%, list=26%, signal=89%	
GOCC_GAMMA_SECRETASE_COMPLEX	GOCC_GAMMA_SECRETASE_COMPLEX		1	-0.758437	-1.0208789	0.45419103	0.74831235	1.0	274	tags=100%, list=24%, signal=132%	
GOCC_CYTOPLASMIC_SIDE_OF_ENDOSOME_MEMBRANE	GOCC_CYTOPLASMIC_SIDE_OF_ENDOSOME_MEMBRANE		1	-0.7646537	-1.0201583	0.46007603	0.74556893	1.0	267	tags=100%, list=24%, signal=131%	
GOCC_ION_CHANNEL_COMPLEX	GOCC_ION_CHANNEL_COMPLEX		9	-0.39398137	-1.0151544	0.4100529	0.752325	1.0	175	tags=56%, list=16%, signal=65%	
GOCC_CIS_GOLGI_NETWORK	GOCC_CIS_GOLGI_NETWORK		1	-0.758437	-1.0144076	0.4804928	0.74960405	1.0	274	tags=100%, list=24%, signal=132%	
GOCC_MEMBRANE_MICRODOMAIN	GOCC_MEMBRANE_MICRODOMAIN		36	-0.26134774	-1.0136431	0.39483395	0.746913	1.0	278	tags=36%, list=25%, signal=46%	
GOCC_MITOCHONDRIAL_SMALL_RIBOSOMAL_SUBUNIT	GOCC_MITOCHONDRIAL_SMALL_RIBOSOMAL_SUBUNIT		8	-0.40464967	-1.0124216	0.4162011	0.7454479	1.0	392	tags=63%, list=35%, signal=95%	
GOCC_GOLGI_CISTERNA	GOCC_GOLGI_CISTERNA		2	-0.6524444	-1.0121553	0.50851065	0.7419608	1.0	394	tags=100%, list=35%, signal=153%	
GOCC_ZYMOGEN_GRANULE	GOCC_ZYMOGEN_GRANULE		1	-0.758437	-1.0116196	0.46850392	0.7390216	1.0	274	tags=100%, list=24%, signal=132%	
GOCC_ZYMOGEN_GRANULE_MEMBRANE	GOCC_ZYMOGEN_GRANULE_MEMBRANE		1	-0.758437	-1.0037395	0.5019531	0.7520049	1.0	274	tags=100%, list=24%, signal=132%	
GOCC_PLATELET_DENSE_GRANULE_LUMEN	GOCC_PLATELET_DENSE_GRANULE_LUMEN		2	-0.631821	-1.0028989	0.5010571	0.7495143	1.0	5	tags=50%, list=0%, signal=50%	
GOCC_POSTSYNAPTIC_MEMBRANE	GOCC_POSTSYNAPTIC_MEMBRANE		14	-0.32338828	-1.0018797	0.4617737	0.7475385	1.0	172	tags=29%, list=15%, signal=33%	
GOCC_RIBOSOMAL_SUBUNIT	GOCC_RIBOSOMAL_SUBUNIT		65	-0.22762327	-1.0011092	0.4408602	0.7451183	1.0	703	tags=94%, list=62%, signal=235%	
GOCC_CENTRIOLAR_SUBDISTAL_APPENDAGE	GOCC_CENTRIOLAR_SUBDISTAL_APPENDAGE		1	-0.7531084	-0.9964588	0.5165049	0.75099134	1.0	280	tags=100%, list=25%, signal=133%	
GOCC_CATION_CHANNEL_COMPLEX	GOCC_CATION_CHANNEL_COMPLEX		7	-0.42509773	-0.991295	0.45801526	0.7578219	1.0	175	tags=57%, list=16%, signal=67%	
GOCC_PLATELET_DENSE_GRANULE	GOCC_PLATELET_DENSE_GRANULE		2	-0.631821	-0.9900138	0.55748373	0.7563967	1.0	5	tags=50%, list=0%, signal=50%	
GOCC_PREFOLDIN_COMPLEX	GOCC_PREFOLDIN_COMPLEX		2	-0.6151111	-0.9716197	0.5462366	0.78988385	1.0	436	tags=100%, list=39%, signal=163%	
GOCC_MYOSIN_II_COMPLEX	GOCC_MYOSIN_II_COMPLEX		14	-0.31953594	-0.9655462	0.49226007	0.7973876	1.0	168	tags=43%, list=15%, signal=50%	
GOCC_INTRINSIC_COMPONENT_OF_POSTSYNAPTIC_SPECIALIZATION_MEMBRANE	GOCC_INTRINSIC_COMPONENT_OF_POSTSYNAPTIC_SPECIALIZATION_MEMBRANE		2	-0.6088889	-0.9602459	0.53944564	0.8043354	1.0	443	tags=100%, list=39%, signal=164%	
GOCC_ESCRT_COMPLEX	GOCC_ESCRT_COMPLEX		1	-0.714032	-0.95777637	0.55144036	0.8054409	1.0	324	tags=100%, list=29%, signal=140%	
GOCC_HAPTOGLOBIN_HEMOGLOBIN_COMPLEX	GOCC_HAPTOGLOBIN_HEMOGLOBIN_COMPLEX		4	-0.4764025	-0.9568695	0.5102041	0.8030832	1.0	593	tags=100%, list=53%, signal=210%	
GOCC_PLASMA_MEMBRANE_RAFT	GOCC_PLASMA_MEMBRANE_RAFT		18	-0.29196537	-0.9528585	0.5116279	0.80687064	1.0	278	tags=44%, list=25%, signal=58%	
GOCC_CHAPERONIN_CONTAINING_T_COMPLEX	GOCC_CHAPERONIN_CONTAINING_T_COMPLEX		1	-0.6989343	-0.9509126	0.5386179	0.8067149	1.0	341	tags=100%, list=30%, signal=143%	
GOCC_SMOOTH_ENDOPLASMIC_RETICULUM	GOCC_SMOOTH_ENDOPLASMIC_RETICULUM		6	-0.42164215	-0.9504932	0.513089	0.8035198	1.0	85	tags=50%, list=8%, signal=54%	
GOCC_MHC_CLASS_I_PROTEIN_COMPLEX	GOCC_MHC_CLASS_I_PROTEIN_COMPLEX		2	-0.5937778	-0.9501488	0.5409483	0.8001836	1.0	460	tags=100%, list=41%, signal=169%	
GOCC_ESCRT_I_COMPLEX	GOCC_ESCRT_I_COMPLEX		1	-0.714032	-0.94982255	0.5744681	0.79688674	1.0	324	tags=100%, list=29%, signal=140%	
GOCC_MHC_PROTEIN_COMPLEX	GOCC_MHC_PROTEIN_COMPLEX		2	-0.5937778	-0.9476394	0.56837606	0.79760724	1.0	460	tags=100%, list=41%, signal=169%	
GOCC_HEMOGLOBIN_COMPLEX	GOCC_HEMOGLOBIN_COMPLEX		4	-0.4764025	-0.94535965	0.54066986	0.7978874	1.0	593	tags=100%, list=53%, signal=210%	
GOCC_AXON_INITIAL_SEGMENT	GOCC_AXON_INITIAL_SEGMENT		1	-0.7033748	-0.9450172	0.5809524	0.79464966	1.0	336	tags=100%, list=30%, signal=142%	
GOCC_POSTSYNAPTIC_SPECIALIZATION_MEMBRANE	GOCC_POSTSYNAPTIC_SPECIALIZATION_MEMBRANE		2	-0.6088889	-0.94265527	0.5758242	0.79552543	1.0	443	tags=100%, list=39%, signal=164%	
GOCC_POST_MRNA_RELEASE_SPLICEOSOMAL_COMPLEX	GOCC_POST_MRNA_RELEASE_SPLICEOSOMAL_COMPLEX		1	-0.6811723	-0.9412841	0.5708583	0.7944891	1.0	361	tags=100%, list=32%, signal=147%	
GOCC_TRNA_SPLICING_LIGASE_COMPLEX	GOCC_TRNA_SPLICING_LIGASE_COMPLEX		2	-0.6	-0.936251	0.6265306	0.79997605	1.0	453	tags=100%, list=40%, signal=167%	
GOCC_INTRINSIC_COMPONENT_OF_THE_CYTOPLASMIC_SIDE_OF_THE_PLASMA_MEMBRANE	GOCC_INTRINSIC_COMPONENT_OF_THE_CYTOPLASMIC_SIDE_OF_THE_PLASMA_MEMBRANE		1	-0.705151	-0.9336244	0.6027944	0.80126065	1.0	334	tags=100%, list=30%, signal=142%	
GOCC_ANNULATE_LAMELLAE	GOCC_ANNULATE_LAMELLAE		1	-0.7007105	-0.9332108	0.6055777	0.7982999	1.0	339	tags=100%, list=30%, signal=143%	
GOCC_ZONA_PELLUCIDA_RECEPTOR_COMPLEX	GOCC_ZONA_PELLUCIDA_RECEPTOR_COMPLEX		1	-0.6989343	-0.9322736	0.5711382	0.7962179	1.0	341	tags=100%, list=30%, signal=143%	
GOCC_POLYMERIC_CYTOSKELETAL_FIBER	GOCC_POLYMERIC_CYTOSKELETAL_FIBER		59	-0.2150821	-0.929022	0.6178011	0.79845566	1.0	229	tags=34%, list=20%, signal=40%	
GOCC_PERICENTRIOLAR_MATERIAL	GOCC_PERICENTRIOLAR_MATERIAL		1	-0.6989343	-0.92688507	0.6136821	0.7987023	1.0	341	tags=100%, list=30%, signal=143%	
GOCC_INTEGRIN_COMPLEX	GOCC_INTEGRIN_COMPLEX		3	-0.5049203	-0.9259426	0.5219298	0.79677963	1.0	170	tags=67%, list=15%, signal=78%	
GOCC_LATERAL_PLASMA_MEMBRANE	GOCC_LATERAL_PLASMA_MEMBRANE		11	-0.32921293	-0.922588	0.53475934	0.79895496	1.0	265	tags=45%, list=24%, signal=59%	
GOCC_MHC_CLASS_I_PEPTIDE_LOADING_COMPLEX	GOCC_MHC_CLASS_I_PEPTIDE_LOADING_COMPLEX		2	-0.5937778	-0.91923624	0.6072187	0.8012924	1.0	460	tags=100%, list=41%, signal=169%	
GOCC_SYNAPTIC_MEMBRANE	GOCC_SYNAPTIC_MEMBRANE		17	-0.28065962	-0.911691	0.5746032	0.81139946	1.0	172	tags=29%, list=15%, signal=34%	
GOCC_CYTOPLASMIC_UBIQUITIN_LIGASE_COMPLEX	GOCC_CYTOPLASMIC_UBIQUITIN_LIGASE_COMPLEX		1	-0.6882771	-0.9110636	0.64166665	0.8087723	1.0	353	tags=100%, list=31%, signal=145%	
GOCC_PARASPECKLES	GOCC_PARASPECKLES		1	-0.6811723	-0.9084823	0.63261294	0.8097753	1.0	361	tags=100%, list=32%, signal=147%	
GOCC_FEMALE_GERM_CELL_NUCLEUS	GOCC_FEMALE_GERM_CELL_NUCLEUS		1	-0.6838366	-0.9018661	0.6441718	0.8180222	1.0	358	tags=100%, list=32%, signal=146%	
GOCC_LIPID_DROPLET	GOCC_LIPID_DROPLET		14	-0.29027143	-0.8933999	0.5926966	0.82924867	1.0	227	tags=43%, list=20%, signal=53%	
GOCC_SPINDLE_POLE_CENTROSOME	GOCC_SPINDLE_POLE_CENTROSOME		1	-0.66607463	-0.88703036	0.6924603	0.83696437	1.0	378	tags=100%, list=34%, signal=150%	
GOCC_GOLGI_MEDIAL_CISTERNA	GOCC_GOLGI_MEDIAL_CISTERNA		1	-0.651865	-0.8647	0.7189409	0.8736834	1.0	394	tags=100%, list=35%, signal=154%	
GOCC_EXCITATORY_SYNAPSE	GOCC_EXCITATORY_SYNAPSE		1	-0.64387214	-0.8638387	0.7073643	0.8714596	1.0	403	tags=100%, list=36%, signal=156%	
GOCC_ADHERENS_JUNCTION	GOCC_ADHERENS_JUNCTION		23	-0.25185654	-0.8637476	0.69899666	0.8677221	1.0	234	tags=35%, list=21%, signal=43%	
GOCC_AXON_CYTOPLASM	GOCC_AXON_CYTOPLASM		7	-0.35848552	-0.85912424	0.5973333	0.87216043	1.0	409	tags=57%, list=36%, signal=89%	
GOCC_STEREOCILIUM_BUNDLE	GOCC_STEREOCILIUM_BUNDLE		3	-0.4827175	-0.858169	0.6252983	0.87004536	1.0	102	tags=33%, list=9%, signal=37%	
GOCC_SPECTRIN_ASSOCIATED_CYTOSKELETON	GOCC_SPECTRIN_ASSOCIATED_CYTOSKELETON		4	-0.42443833	-0.85607827	0.62142855	0.8700356	1.0	336	tags=75%, list=30%, signal=106%	
GOCC_ACROSOMAL_VESICLE	GOCC_ACROSOMAL_VESICLE		8	-0.3324511	-0.83536065	0.6502732	0.90353113	1.0	204	tags=25%, list=18%, signal=30%	
GOCC_PHAGOCYTIC_VESICLE	GOCC_PHAGOCYTIC_VESICLE		16	-0.26682797	-0.8285653	0.69148934	0.9112945	1.0	180	tags=31%, list=16%, signal=37%	
GOCC_CYTOSOLIC_RIBOSOME	GOCC_CYTOSOLIC_RIBOSOME		58	-0.19097635	-0.82627004	0.82887703	0.9113688	1.0	701	tags=93%, list=62%, signal=234%	
GOCC_INHIBITORY_SYNAPSE	GOCC_INHIBITORY_SYNAPSE		1	-0.60834813	-0.8200178	0.77096117	0.9186179	1.0	443	tags=100%, list=39%, signal=165%	
GOCC_MAIN_AXON	GOCC_MAIN_AXON		5	-0.38166845	-0.8189761	0.6875	0.91667247	1.0	354	tags=80%, list=31%, signal=116%	
GOCC_RISC_LOADING_COMPLEX	GOCC_RISC_LOADING_COMPLEX		1	-0.60746	-0.8186359	0.79296064	0.91335225	1.0	444	tags=100%, list=39%, signal=165%	
GOCC_DENDRITIC_SHAFT	GOCC_DENDRITIC_SHAFT		1	-0.60923624	-0.8169139	0.78531075	0.91237843	1.0	442	tags=100%, list=39%, signal=164%	
GOCC_INTRINSIC_COMPONENT_OF_POSTSYNAPTIC_DENSITY_MEMBRANE	GOCC_INTRINSIC_COMPONENT_OF_POSTSYNAPTIC_DENSITY_MEMBRANE		1	-0.60834813	-0.8166582	0.77842003	0.90900874	1.0	443	tags=100%, list=39%, signal=165%	
GOCC_EXTERNAL_SIDE_OF_PLASMA_MEMBRANE	GOCC_EXTERNAL_SIDE_OF_PLASMA_MEMBRANE		17	-0.25463	-0.8156862	0.7101911	0.90668994	1.0	170	tags=35%, list=15%, signal=41%	
GOCC_CATALYTIC_COMPLEX	GOCC_CATALYTIC_COMPLEX		177	-0.15340544	-0.81497246	0.9692308	0.9042836	1.0	281	tags=31%, list=25%, signal=34%	
GOCC_CYTOPLASMIC_SIDE_OF_ENDOPLASMIC_RETICULUM_MEMBRANE	GOCC_CYTOPLASMIC_SIDE_OF_ENDOPLASMIC_RETICULUM_MEMBRANE		2	-0.5182222	-0.8127175	0.7098214	0.9044677	1.0	545	tags=100%, list=48%, signal=193%	
GOCC_POSTSYNAPTIC_DENSITY_MEMBRANE	GOCC_POSTSYNAPTIC_DENSITY_MEMBRANE		1	-0.60834813	-0.8114129	0.80215055	0.9029311	1.0	443	tags=100%, list=39%, signal=165%	
GOCC_NUCLEAR_STRESS_GRANULE	GOCC_NUCLEAR_STRESS_GRANULE		1	-0.60746	-0.80954	0.7749004	0.9023083	1.0	444	tags=100%, list=39%, signal=165%	
GOCC_NUCLEAR_BODY	GOCC_NUCLEAR_BODY		30	-0.21508442	-0.80761313	0.77431905	0.9018694	1.0	68	tags=13%, list=6%, signal=14%	
GOCC_RNAI_EFFECTOR_COMPLEX	GOCC_RNAI_EFFECTOR_COMPLEX		1	-0.60746	-0.8039394	0.7824351	0.9045043	1.0	444	tags=100%, list=39%, signal=165%	
GOCC_HFE_TRANSFERRIN_RECEPTOR_COMPLEX	GOCC_HFE_TRANSFERRIN_RECEPTOR_COMPLEX		1	-0.59325045	-0.80316556	0.8066528	0.9023072	1.0	460	tags=100%, list=41%, signal=169%	
GOCC_CILIARY_TIP	GOCC_CILIARY_TIP		1	-0.5950267	-0.7927122	0.8201581	0.9166533	1.0	458	tags=100%, list=41%, signal=168%	
GOCC_EUCHROMATIN	GOCC_EUCHROMATIN		4	-0.3935886	-0.7907479	0.7352941	0.9162101	1.0	686	tags=100%, list=61%, signal=255%	
GOCC_MHC_CLASS_II_PROTEIN_COMPLEX	GOCC_MHC_CLASS_II_PROTEIN_COMPLEX		1	-0.59325045	-0.7899793	0.8222656	0.91389835	1.0	460	tags=100%, list=41%, signal=169%	
GOCC_MITOCHONDRIA_ASSOCIATED_ENDOPLASMIC_RETICULUM_MEMBRANE	GOCC_MITOCHONDRIA_ASSOCIATED_ENDOPLASMIC_RETICULUM_MEMBRANE		2	-0.5032744	-0.7868448	0.726477	0.91570103	1.0	77	tags=50%, list=7%, signal=54%	
GOCC_EARLY_ENDOSOME_LUMEN	GOCC_EARLY_ENDOSOME_LUMEN		1	-0.59325045	-0.7856058	0.8444882	0.91390675	1.0	460	tags=100%, list=41%, signal=169%	
GOCC_PSEUDOPODIUM	GOCC_PSEUDOPODIUM		5	-0.36357448	-0.7822229	0.71291864	0.9158142	1.0	70	tags=40%, list=6%, signal=42%	
GOCC_SODIUM_POTASSIUM_EXCHANGING_ATPASE_COMPLEX	GOCC_SODIUM_POTASSIUM_EXCHANGING_ATPASE_COMPLEX		2	-0.49333334	-0.7734422	0.7360515	0.9260496	1.0	573	tags=100%, list=51%, signal=203%	
GOCC_TIGHT_JUNCTION	GOCC_TIGHT_JUNCTION		7	-0.31502602	-0.76738054	0.7886598	0.931512	1.0	249	tags=43%, list=22%, signal=55%	
GOCC_CYTOPLASMIC_MICROTUBULE	GOCC_CYTOPLASMIC_MICROTUBULE		5	-0.35419416	-0.76362896	0.7673267	0.9334828	1.0	192	tags=40%, list=17%, signal=48%	
GOCC_NUCLEAR_PERIPHERY	GOCC_NUCLEAR_PERIPHERY		13	-0.25345483	-0.759968	0.8018293	0.9351192	1.0	361	tags=46%, list=32%, signal=67%	
GOCC_NASCENT_POLYPEPTIDE_ASSOCIATED_COMPLEX	GOCC_NASCENT_POLYPEPTIDE_ASSOCIATED_COMPLEX		1	-0.5683837	-0.75919855	0.88505745	0.93266374	1.0	488	tags=100%, list=43%, signal=176%	
