NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GOMF_UBIQUITIN_LIKE_PROTEIN_PEPTIDASE_ACTIVITY	GOMF_UBIQUITIN_LIKE_PROTEIN_PEPTIDASE_ACTIVITY		1	-0.8738899	-1.1756657	0.2658228	0.9313961	1.0	144	tags=100%, list=13%, signal=115%	
GOMF_RETROMER_COMPLEX_BINDING	GOMF_RETROMER_COMPLEX_BINDING		1	-0.8818828	-1.1729532	0.2258727	0.93498176	1.0	135	tags=100%, list=12%, signal=114%	
GOMF_NAD_P_H_OXIDASE_H2O2_FORMING_ACTIVITY	GOMF_NAD_P_H_OXIDASE_H2O2_FORMING_ACTIVITY		1	-0.8809947	-1.1720299	0.24007936	0.9309031	1.0	136	tags=100%, list=12%, signal=114%	
GOMF_BMP_BINDING	GOMF_BMP_BINDING		1	-0.8845471	-1.1703961	0.25099602	0.9298809	1.0	132	tags=100%, list=12%, signal=113%	
GOMF_PATTERN_RECOGNITION_RECEPTOR_ACTIVITY	GOMF_PATTERN_RECOGNITION_RECEPTOR_ACTIVITY		1	-0.865897	-1.1702622	0.24190477	0.92257327	1.0	153	tags=100%, list=14%, signal=116%	
GOMF_CALMODULIN_DEPENDENT_PROTEIN_KINASE_ACTIVITY	GOMF_CALMODULIN_DEPENDENT_PROTEIN_KINASE_ACTIVITY		4	-0.580896	-1.1677946	0.3128079	0.9245936	1.0	126	tags=50%, list=11%, signal=56%	
GOMF_OLEATE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GOMF_OLEATE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY		1	-0.865897	-1.1646516	0.26774848	0.93021905	1.0	153	tags=100%, list=14%, signal=116%	
GOMF_TFIID_CLASS_TRANSCRIPTION_FACTOR_COMPLEX_BINDING	GOMF_TFIID_CLASS_TRANSCRIPTION_FACTOR_COMPLEX_BINDING		2	-0.7404445	-1.1634688	0.30463576	0.92741716	1.0	295	tags=100%, list=26%, signal=135%	
GOMF_STRUCTURAL_CONSTITUENT_OF_CHROMATIN	GOMF_STRUCTURAL_CONSTITUENT_OF_CHROMATIN		1	-0.8667851	-1.1617668	0.26611227	0.9269212	1.0	152	tags=100%, list=13%, signal=115%	
GOMF_FATTY_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GOMF_FATTY_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY		1	-0.865897	-1.161176	0.26447877	0.921702	1.0	153	tags=100%, list=14%, signal=116%	
GOMF_SH2_DOMAIN_BINDING	GOMF_SH2_DOMAIN_BINDING		1	-0.8596803	-1.1589762	0.26849896	0.92338526	1.0	160	tags=100%, list=14%, signal=116%	
GOMF_DOLICHYL_DIPHOSPHOOLIGOSACCHARIDE_PROTEIN_GLYCOTRANSFERASE_ACTIVITY	GOMF_DOLICHYL_DIPHOSPHOOLIGOSACCHARIDE_PROTEIN_GLYCOTRANSFERASE_ACTIVITY		1	-0.8730018	-1.1584707	0.24950884	0.9180726	1.0	145	tags=100%, list=13%, signal=115%	
GOMF_ATP_DEPENDENT_PEPTIDASE_ACTIVITY	GOMF_ATP_DEPENDENT_PEPTIDASE_ACTIVITY		3	-0.64961267	-1.1560267	0.3265766	0.9203705	1.0	208	tags=33%, list=18%, signal=41%	
GOMF_HYDROLASE_ACTIVITY_ACTING_ON_CARBON_NITROGEN_BUT_NOT_PEPTIDE_BONDS_IN_LINEAR_AMIDES	GOMF_HYDROLASE_ACTIVITY_ACTING_ON_CARBON_NITROGEN_BUT_NOT_PEPTIDE_BONDS_IN_LINEAR_AMIDES		1	-0.8738899	-1.1552874	0.26584867	0.9160272	1.0	144	tags=100%, list=13%, signal=115%	
GOMF_OLIGOSACCHARYL_TRANSFERASE_ACTIVITY	GOMF_OLIGOSACCHARYL_TRANSFERASE_ACTIVITY		1	-0.8730018	-1.1528898	0.284	0.9180271	1.0	145	tags=100%, list=13%, signal=115%	
GOMF_VITAMIN_BINDING	GOMF_VITAMIN_BINDING		14	-0.3710049	-1.1525753	0.27134147	0.91209745	1.0	169	tags=43%, list=15%, signal=50%	
GOMF_MONOCARBOXYLIC_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GOMF_MONOCARBOXYLIC_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY		1	-0.865897	-1.1519245	0.2630522	0.9077178	1.0	153	tags=100%, list=14%, signal=116%	
GOMF_CAMP_DEPENDENT_PROTEIN_KINASE_REGULATOR_ACTIVITY	GOMF_CAMP_DEPENDENT_PROTEIN_KINASE_REGULATOR_ACTIVITY		1	-0.8614565	-1.1501667	0.28601694	0.90761817	1.0	158	tags=100%, list=14%, signal=116%	
GOMF_PDZ_DOMAIN_BINDING	GOMF_PDZ_DOMAIN_BINDING		3	-0.64264226	-1.1494465	0.3125	0.9033912	1.0	45	tags=67%, list=4%, signal=69%	
GOMF_CHANNEL_INHIBITOR_ACTIVITY	GOMF_CHANNEL_INHIBITOR_ACTIVITY		6	-0.49407184	-1.1491868	0.3042328	0.89771104	1.0	204	tags=67%, list=18%, signal=81%	
GOMF_SHORT_CHAIN_CARBOXYLESTERASE_ACTIVITY	GOMF_SHORT_CHAIN_CARBOXYLESTERASE_ACTIVITY		1	-0.857016	-1.1476896	0.29069766	0.8965252	1.0	163	tags=100%, list=14%, signal=117%	
GOMF_TOLL_LIKE_RECEPTOR_BINDING	GOMF_TOLL_LIKE_RECEPTOR_BINDING		1	-0.865897	-1.1437019	0.26899385	0.904197	1.0	153	tags=100%, list=14%, signal=116%	
GOMF_METALLOCHAPERONE_ACTIVITY	GOMF_METALLOCHAPERONE_ACTIVITY		1	-0.8534636	-1.138054	0.2983539	0.9183448	1.0	167	tags=100%, list=15%, signal=117%	
GOMF_ACETYLESTERASE_ACTIVITY	GOMF_ACETYLESTERASE_ACTIVITY		1	-0.857016	-1.1380037	0.30555555	0.91178167	1.0	163	tags=100%, list=14%, signal=117%	
GOMF_S_ACYLTRANSFERASE_ACTIVITY	GOMF_S_ACYLTRANSFERASE_ACTIVITY		2	-0.74133337	-1.1333374	0.3411017	0.9213759	1.0	294	tags=100%, list=26%, signal=135%	
GOMF_VOLTAGE_GATED_CALCIUM_CHANNEL_ACTIVITY	GOMF_VOLTAGE_GATED_CALCIUM_CHANNEL_ACTIVITY		1	-0.84635884	-1.1330234	0.28994083	0.91580755	1.0	175	tags=100%, list=16%, signal=118%	
GOMF_PROTEIN_SERINE_THREONINE_KINASE_INHIBITOR_ACTIVITY	GOMF_PROTEIN_SERINE_THREONINE_KINASE_INHIBITOR_ACTIVITY		2	-0.7209195	-1.1327643	0.3563715	0.9102945	1.0	158	tags=50%, list=14%, signal=58%	
GOMF_O_METHYLTRANSFERASE_ACTIVITY	GOMF_O_METHYLTRANSFERASE_ACTIVITY		1	-0.8383659	-1.1310207	0.27667984	0.9098233	1.0	184	tags=100%, list=16%, signal=119%	
GOMF_CAMP_DEPENDENT_PROTEIN_KINASE_INHIBITOR_ACTIVITY	GOMF_CAMP_DEPENDENT_PROTEIN_KINASE_INHIBITOR_ACTIVITY		1	-0.8614565	-1.1309927	0.30544746	0.90353584	1.0	158	tags=100%, list=14%, signal=116%	
GOMF_BHLH_TRANSCRIPTION_FACTOR_BINDING	GOMF_BHLH_TRANSCRIPTION_FACTOR_BINDING		1	-0.8374778	-1.1287974	0.30170777	0.90478843	1.0	185	tags=100%, list=16%, signal=120%	
GOMF_VOLTAGE_GATED_CALCIUM_CHANNEL_ACTIVITY_INVOLVED_IN_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL	GOMF_VOLTAGE_GATED_CALCIUM_CHANNEL_ACTIVITY_INVOLVED_IN_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL		1	-0.84635884	-1.1207594	0.34489796	0.92525136	1.0	175	tags=100%, list=16%, signal=118%	
GOMF_GATED_CHANNEL_ACTIVITY	GOMF_GATED_CHANNEL_ACTIVITY		7	-0.4554366	-1.1204501	0.3054054	0.9198861	1.0	296	tags=71%, list=26%, signal=96%	
GOMF_VOLTAGE_GATED_CATION_CHANNEL_ACTIVITY	GOMF_VOLTAGE_GATED_CATION_CHANNEL_ACTIVITY		1	-0.84635884	-1.120127	0.3181818	0.9147386	1.0	175	tags=100%, list=16%, signal=118%	
GOMF_RRNA_BINDING	GOMF_RRNA_BINDING		21	-0.32256088	-1.1174033	0.27450982	0.9176695	1.0	407	tags=57%, list=36%, signal=88%	
GOMF_CARBONYL_REDUCTASE_NADPH_ACTIVITY	GOMF_CARBONYL_REDUCTASE_NADPH_ACTIVITY		1	-0.8472469	-1.1172109	0.31736526	0.9121058	1.0	174	tags=100%, list=15%, signal=118%	
GOMF_FMN_BINDING	GOMF_FMN_BINDING		1	-0.8365897	-1.1162794	0.35984096	0.9090725	1.0	186	tags=100%, list=17%, signal=120%	
GOMF_PROTEIN_HETERODIMERIZATION_ACTIVITY	GOMF_PROTEIN_HETERODIMERIZATION_ACTIVITY		20	-0.32995024	-1.1136839	0.2983051	0.91175485	1.0	265	tags=45%, list=24%, signal=58%	
GOMF_ACETYLTRANSFERASE_ACTIVITY	GOMF_ACETYLTRANSFERASE_ACTIVITY		4	-0.5580987	-1.1125929	0.35763097	0.9093572	1.0	191	tags=50%, list=17%, signal=60%	
GOMF_DYNEIN_HEAVY_CHAIN_BINDING	GOMF_DYNEIN_HEAVY_CHAIN_BINDING		1	-0.82415634	-1.1119353	0.32388663	0.90576094	1.0	200	tags=100%, list=18%, signal=121%	
GOMF_POTASSIUM_CHANNEL_INHIBITOR_ACTIVITY	GOMF_POTASSIUM_CHANNEL_INHIBITOR_ACTIVITY		1	-0.8206039	-1.1087145	0.32553607	0.91007465	1.0	204	tags=100%, list=18%, signal=122%	
GOMF_PHOSPHATIDYLINOSITOL_BISPHOSPHATE_BINDING	GOMF_PHOSPHATIDYLINOSITOL_BISPHOSPHATE_BINDING		10	-0.4071987	-1.108648	0.31564245	0.9043772	1.0	63	tags=30%, list=6%, signal=31%	
GOMF_PATCHED_BINDING	GOMF_PATCHED_BINDING		1	-0.8206039	-1.1069807	0.33811477	0.90398407	1.0	204	tags=100%, list=18%, signal=122%	
GOMF_TRANSMEMBRANE_TRANSPORTER_BINDING	GOMF_TRANSMEMBRANE_TRANSPORTER_BINDING		28	-0.2985207	-1.1059426	0.32752612	0.901303	1.0	132	tags=29%, list=12%, signal=32%	
GOMF_KINETOCHORE_BINDING	GOMF_KINETOCHORE_BINDING		1	-0.8312611	-1.0989965	0.36627907	0.9176092	1.0	192	tags=100%, list=17%, signal=120%	
GOMF_PHOSPHATIDYLINOSITOL_4_5_BISPHOSPHATE_BINDING	GOMF_PHOSPHATIDYLINOSITOL_4_5_BISPHOSPHATE_BINDING		9	-0.42067456	-1.0946594	0.34903046	0.9252775	1.0	63	tags=33%, list=6%, signal=35%	
GOMF_TROPOMYOSIN_BINDING	GOMF_TROPOMYOSIN_BINDING		5	-0.5228881	-1.0943152	0.3426396	0.92050767	1.0	82	tags=60%, list=7%, signal=64%	
GOMF_MINOR_GROOVE_OF_ADENINE_THYMINE_RICH_DNA_BINDING	GOMF_MINOR_GROOVE_OF_ADENINE_THYMINE_RICH_DNA_BINDING		2	-0.688	-1.0934294	0.40899357	0.9177261	1.0	354	tags=100%, list=31%, signal=146%	
GOMF_SMALL_MOLECULE_SENSOR_ACTIVITY	GOMF_SMALL_MOLECULE_SENSOR_ACTIVITY		1	-0.8161634	-1.0934194	0.35328186	0.912098	1.0	209	tags=100%, list=19%, signal=123%	
GOMF_OXYGEN_SENSOR_ACTIVITY	GOMF_OXYGEN_SENSOR_ACTIVITY		1	-0.8161634	-1.0909333	0.36666667	0.91394633	1.0	209	tags=100%, list=19%, signal=123%	
GOMF_D1_DOPAMINE_RECEPTOR_BINDING	GOMF_D1_DOPAMINE_RECEPTOR_BINDING		2	-0.68708026	-1.0895222	0.4069264	0.91249484	1.0	130	tags=50%, list=12%, signal=56%	
GOMF_NITRIC_OXIDE_SYNTHASE_BINDING	GOMF_NITRIC_OXIDE_SYNTHASE_BINDING		5	-0.50550973	-1.0887284	0.35400516	0.9094145	1.0	204	tags=60%, list=18%, signal=73%	
GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_OTHER_NITROGENOUS_COMPOUNDS_AS_DONORS	GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_OTHER_NITROGENOUS_COMPOUNDS_AS_DONORS		2	-0.7022222	-1.0838319	0.4279661	0.9190786	1.0	338	tags=100%, list=30%, signal=143%	
GOMF_ACTIVE_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GOMF_ACTIVE_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY		19	-0.32080722	-1.0808007	0.33450705	0.9230857	1.0	300	tags=37%, list=27%, signal=49%	
GOMF_CARD_DOMAIN_BINDING	GOMF_CARD_DOMAIN_BINDING		1	-0.80639434	-1.0795363	0.3821656	0.9213203	1.0	220	tags=100%, list=20%, signal=124%	
GOMF_NUCLEAR_STEROID_RECEPTOR_ACTIVITY	GOMF_NUCLEAR_STEROID_RECEPTOR_ACTIVITY		1	-0.79040855	-1.0789922	0.37525356	0.9173516	1.0	238	tags=100%, list=21%, signal=127%	
GOMF_FILAMIN_BINDING	GOMF_FILAMIN_BINDING		4	-0.5288389	-1.071757	0.36609337	0.93316376	1.0	82	tags=50%, list=7%, signal=54%	
GOMF_PHOSPHATIDYLINOSITOL_PHOSPHATE_BINDING	GOMF_PHOSPHATIDYLINOSITOL_PHOSPHATE_BINDING		11	-0.38605797	-1.0653327	0.33641976	0.9468493	1.0	63	tags=27%, list=6%, signal=29%	
GOMF_CDP_ALCOHOL_PHOSPHATIDYLTRANSFERASE_ACTIVITY	GOMF_CDP_ALCOHOL_PHOSPHATIDYLTRANSFERASE_ACTIVITY		1	-0.80728245	-1.0646459	0.4067086	0.94314826	1.0	219	tags=100%, list=19%, signal=124%	
GOMF_DIACYLGLYCEROL_BINDING	GOMF_DIACYLGLYCEROL_BINDING		1	-0.80728245	-1.0646417	0.3936842	0.93770325	1.0	219	tags=100%, list=19%, signal=124%	
GOMF_CALCIUM_DEPENDENT_PROTEIN_BINDING	GOMF_CALCIUM_DEPENDENT_PROTEIN_BINDING		19	-0.3228267	-1.06375	0.36551723	0.93486995	1.0	13	tags=16%, list=1%, signal=16%	
GOMF_PHOSPHOTRANSFERASE_ACTIVITY_FOR_OTHER_SUBSTITUTED_PHOSPHATE_GROUPS	GOMF_PHOSPHOTRANSFERASE_ACTIVITY_FOR_OTHER_SUBSTITUTED_PHOSPHATE_GROUPS		1	-0.80728245	-1.0636003	0.41453832	0.9298752	1.0	219	tags=100%, list=19%, signal=124%	
GOMF_5S_RRNA_BINDING	GOMF_5S_RRNA_BINDING		3	-0.5933344	-1.0635177	0.44044945	0.92475885	1.0	407	tags=67%, list=36%, signal=104%	
GOMF_KINASE_BINDING	GOMF_KINASE_BINDING		70	-0.23349148	-1.0622485	0.30232558	0.9233485	1.0	158	tags=23%, list=14%, signal=25%	
GOMF_7S_RNA_BINDING	GOMF_7S_RNA_BINDING		2	-0.6729552	-1.0603685	0.4417178	0.9236486	1.0	154	tags=50%, list=14%, signal=58%	
GOMF_MITOCHONDRION_TARGETING_SEQUENCE_BINDING	GOMF_MITOCHONDRION_TARGETING_SEQUENCE_BINDING		1	-0.80284196	-1.0587554	0.4003984	0.9231324	1.0	224	tags=100%, list=20%, signal=125%	
GOMF_NUCLEAR_LOCALIZATION_SEQUENCE_BINDING	GOMF_NUCLEAR_LOCALIZATION_SEQUENCE_BINDING		2	-0.6675556	-1.0520512	0.4683258	0.937053	1.0	377	tags=100%, list=33%, signal=150%	
GOMF_EXTRACELLULAR_MATRIX_CONSTITUENT_CONFERRING_ELASTICITY	GOMF_EXTRACELLULAR_MATRIX_CONSTITUENT_CONFERRING_ELASTICITY		4	-0.54182947	-1.0486135	0.39407745	0.9416491	1.0	26	tags=25%, list=2%, signal=25%	
GOMF_NUCLEAR_IMPORT_SIGNAL_RECEPTOR_ACTIVITY	GOMF_NUCLEAR_IMPORT_SIGNAL_RECEPTOR_ACTIVITY		2	-0.6675556	-1.0474993	0.43973213	0.9393336	1.0	377	tags=100%, list=33%, signal=150%	
GOMF_PROTEIN_KINASE_ACTIVITY	GOMF_PROTEIN_KINASE_ACTIVITY		21	-0.30221644	-1.0459013	0.39542484	0.9387624	1.0	158	tags=33%, list=14%, signal=38%	
GOMF_CYCLOHYDROLASE_ACTIVITY	GOMF_CYCLOHYDROLASE_ACTIVITY		1	-0.7753109	-1.042543	0.4113924	0.9433108	1.0	255	tags=100%, list=23%, signal=129%	
GOMF_ENOYL_COA_HYDRATASE_ACTIVITY	GOMF_ENOYL_COA_HYDRATASE_ACTIVITY		4	-0.5111309	-1.0410107	0.41984734	0.9424868	1.0	554	tags=100%, list=49%, signal=196%	
GOMF_NEUROTRANSMITTER_RECEPTOR_ACTIVITY	GOMF_NEUROTRANSMITTER_RECEPTOR_ACTIVITY		1	-0.78596807	-1.0399903	0.4460285	0.9400245	1.0	243	tags=100%, list=22%, signal=127%	
GOMF_CAMP_BINDING	GOMF_CAMP_BINDING		1	-0.78063947	-1.0366193	0.45351043	0.9445531	1.0	249	tags=100%, list=22%, signal=128%	
GOMF_PROTEIN_PHOSPHATASE_BINDING	GOMF_PROTEIN_PHOSPHATASE_BINDING		7	-0.43274957	-1.0363381	0.39313984	0.9401766	1.0	197	tags=29%, list=17%, signal=34%	
GOMF_BENZODIAZEPINE_RECEPTOR_ACTIVITY	GOMF_BENZODIAZEPINE_RECEPTOR_ACTIVITY		1	-0.78596807	-1.0328262	0.46450305	0.9447279	1.0	243	tags=100%, list=22%, signal=127%	
GOMF_ABC_TYPE_TRANSPORTER_ACTIVITY	GOMF_ABC_TYPE_TRANSPORTER_ACTIVITY		2	-0.66400003	-1.0315257	0.49445677	0.94330144	1.0	381	tags=100%, list=34%, signal=151%	
GOMF_MONOCARBOXYLIC_ACID_BINDING	GOMF_MONOCARBOXYLIC_ACID_BINDING		10	-0.38278812	-1.0298244	0.39548022	0.94274426	1.0	191	tags=50%, list=17%, signal=60%	
GOMF_CELL_CELL_ADHESION_MEDIATOR_ACTIVITY	GOMF_CELL_CELL_ADHESION_MEDIATOR_ACTIVITY		11	-0.36911687	-1.0271918	0.40059346	0.94437474	1.0	316	tags=45%, list=28%, signal=63%	
GOMF_MONOVALENT_CATION_PROTON_ANTIPORTER_ACTIVITY	GOMF_MONOVALENT_CATION_PROTON_ANTIPORTER_ACTIVITY		1	-0.76909417	-1.022655	0.46031746	0.95141816	1.0	262	tags=100%, list=23%, signal=130%	
GOMF_METAL_CATION_PROTON_ANTIPORTER_ACTIVITY	GOMF_METAL_CATION_PROTON_ANTIPORTER_ACTIVITY		1	-0.76909417	-1.0208079	0.46365422	0.9513161	1.0	262	tags=100%, list=23%, signal=130%	
GOMF_STRUCTURAL_CONSTITUENT_OF_CYTOSKELETON	GOMF_STRUCTURAL_CONSTITUENT_OF_CYTOSKELETON		23	-0.29263464	-1.0187721	0.430605	0.9517616	1.0	229	tags=43%, list=20%, signal=53%	
GOMF_CYSTEINE_TYPE_ENDOPEPTIDASE_INHIBITOR_ACTIVITY_INVOLVED_IN_APOPTOTIC_PROCESS	GOMF_CYSTEINE_TYPE_ENDOPEPTIDASE_INHIBITOR_ACTIVITY_INVOLVED_IN_APOPTOTIC_PROCESS		2	-0.6577778	-1.0181655	0.49209931	0.94846594	1.0	388	tags=100%, list=34%, signal=152%	
GOMF_ALPHA_GLUCOSIDASE_ACTIVITY	GOMF_ALPHA_GLUCOSIDASE_ACTIVITY		1	-0.76287746	-1.015962	0.47379032	0.9494531	1.0	269	tags=100%, list=24%, signal=131%	
GOMF_NEUTRAL_AMINO_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GOMF_NEUTRAL_AMINO_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY		1	-0.7593251	-1.0085009	0.5048356	0.9644178	1.0	273	tags=100%, list=24%, signal=132%	
GOMF_AMINO_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GOMF_AMINO_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY		1	-0.7593251	-1.0080452	0.47093022	0.9607745	1.0	273	tags=100%, list=24%, signal=132%	
GOMF_L_SERINE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GOMF_L_SERINE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY		1	-0.7593251	-1.0075891	0.48757172	0.95713186	1.0	273	tags=100%, list=24%, signal=132%	
GOMF_AMINOACYL_TRNA_EDITING_ACTIVITY	GOMF_AMINOACYL_TRNA_EDITING_ACTIVITY		1	-0.74511546	-1.0057911	0.48031497	0.956892	1.0	289	tags=100%, list=26%, signal=134%	
GOMF_SERINE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GOMF_SERINE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY		1	-0.7593251	-1.0057802	0.5009597	0.9521641	1.0	273	tags=100%, list=24%, signal=132%	
GOMF_L_AMINO_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GOMF_L_AMINO_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY		1	-0.7593251	-1.0049287	0.47928995	0.9496264	1.0	273	tags=100%, list=24%, signal=132%	
GOMF_L_ALANINE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GOMF_L_ALANINE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY		1	-0.7593251	-1.0037715	0.47975707	0.94799715	1.0	273	tags=100%, list=24%, signal=132%	
GOMF_ALANINE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GOMF_ALANINE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY		1	-0.7593251	-1.0027711	0.50863725	0.9462329	1.0	273	tags=100%, list=24%, signal=132%	
GOMF_VOLTAGE_GATED_ANION_CHANNEL_ACTIVITY	GOMF_VOLTAGE_GATED_ANION_CHANNEL_ACTIVITY		2	-0.63555557	-1.0027275	0.54393303	0.94171107	1.0	413	tags=100%, list=37%, signal=158%	
GOMF_GLUCOSIDASE_ACTIVITY	GOMF_GLUCOSIDASE_ACTIVITY		1	-0.76287746	-1.0022126	0.47826087	0.9382899	1.0	269	tags=100%, list=24%, signal=131%	
GOMF_CORE_PROMOTER_SEQUENCE_SPECIFIC_DNA_BINDING	GOMF_CORE_PROMOTER_SEQUENCE_SPECIFIC_DNA_BINDING		1	-0.73978686	-0.9963546	0.50695825	0.94837224	1.0	295	tags=100%, list=26%, signal=135%	
GOMF_GUANYL_NUCLEOTIDE_EXCHANGE_FACTOR_ACTIVITY	GOMF_GUANYL_NUCLEOTIDE_EXCHANGE_FACTOR_ACTIVITY		5	-0.47142744	-0.9960847	0.47330096	0.9444305	1.0	397	tags=80%, list=35%, signal=123%	
GOMF_RNA_POLYMERASE_II_CORE_PROMOTER_SEQUENCE_SPECIFIC_DNA_BINDING	GOMF_RNA_POLYMERASE_II_CORE_PROMOTER_SEQUENCE_SPECIFIC_DNA_BINDING		1	-0.73978686	-0.9945727	0.4908722	0.943676	1.0	295	tags=100%, list=26%, signal=135%	
GOMF_PEROXIREDOXIN_ACTIVITY	GOMF_PEROXIREDOXIN_ACTIVITY		1	-0.75577265	-0.9944748	0.5010225	0.9394565	1.0	277	tags=100%, list=25%, signal=132%	
GOMF_MDM2_MDM4_FAMILY_PROTEIN_BINDING	GOMF_MDM2_MDM4_FAMILY_PROTEIN_BINDING		1	-0.74422735	-0.9897275	0.51937985	0.94639	1.0	290	tags=100%, list=26%, signal=135%	
GOMF_SPHINGOLIPID_BINDING	GOMF_SPHINGOLIPID_BINDING		2	-0.63555557	-0.98532826	0.5555556	0.95293087	1.0	413	tags=100%, list=37%, signal=158%	
GOMF_CALCIUM_CATION_ANTIPORTER_ACTIVITY	GOMF_CALCIUM_CATION_ANTIPORTER_ACTIVITY		2	-0.62454665	-0.9825923	0.53608245	0.9554272	1.0	262	tags=50%, list=23%, signal=65%	
GOMF_METAL_CATION_MONOATOMIC_CATION_ANTIPORTER_ACTIVITY	GOMF_METAL_CATION_MONOATOMIC_CATION_ANTIPORTER_ACTIVITY		2	-0.62454665	-0.97111833	0.5515695	0.9791842	1.0	262	tags=50%, list=23%, signal=65%	
GOMF_SOLUTE_CATION_ANTIPORTER_ACTIVITY	GOMF_SOLUTE_CATION_ANTIPORTER_ACTIVITY		2	-0.62454665	-0.97095907	0.5665962	0.9750893	1.0	262	tags=50%, list=23%, signal=65%	
GOMF_ALDEHYDE_LYASE_ACTIVITY	GOMF_ALDEHYDE_LYASE_ACTIVITY		1	-0.7184725	-0.96792966	0.537037	0.97761595	1.0	319	tags=100%, list=28%, signal=139%	
GOMF_AMP_BINDING	GOMF_AMP_BINDING		5	-0.45217887	-0.9618223	0.48456058	0.98763275	1.0	158	tags=40%, list=14%, signal=46%	
GOMF_CELL_ADHESION_MEDIATOR_ACTIVITY	GOMF_CELL_ADHESION_MEDIATOR_ACTIVITY		14	-0.3150235	-0.95536876	0.48089173	0.9987186	1.0	316	tags=43%, list=28%, signal=59%	
GOMF_PROTEIN_KINASE_A_BINDING	GOMF_PROTEIN_KINASE_A_BINDING		6	-0.42519715	-0.9510129	0.5212766	1.0	1.0	84	tags=33%, list=7%, signal=36%	
GOMF_VIRION_BINDING	GOMF_VIRION_BINDING		1	-0.714032	-0.94940275	0.58502024	1.0	1.0	324	tags=100%, list=29%, signal=140%	
GOMF_KINASE_ACTIVITY	GOMF_KINASE_ACTIVITY		32	-0.2430035	-0.9409144	0.552	1.0	1.0	158	tags=28%, list=14%, signal=32%	
GOMF_STRUCTURAL_CONSTITUENT_OF_RIBOSOME	GOMF_STRUCTURAL_CONSTITUENT_OF_RIBOSOME		62	-0.21119237	-0.9383015	0.625	1.0	1.0	703	tags=94%, list=62%, signal=235%	
GOMF_ENDONUCLEASE_ACTIVITY	GOMF_ENDONUCLEASE_ACTIVITY		1	-0.6936057	-0.9359805	0.5964912	1.0	1.0	347	tags=100%, list=31%, signal=144%	
GOMF_NITRITE_REDUCTASE_ACTIVITY	GOMF_NITRITE_REDUCTASE_ACTIVITY		1	-0.7015986	-0.9355052	0.56346154	1.0	1.0	338	tags=100%, list=30%, signal=143%	
GOMF_TRANSFERASE_ACTIVITY_TRANSFERRING_PHOSPHORUS_CONTAINING_GROUPS	GOMF_TRANSFERASE_ACTIVITY_TRANSFERRING_PHOSPHORUS_CONTAINING_GROUPS		37	-0.2387831	-0.93420726	0.58704454	1.0	1.0	219	tags=35%, list=19%, signal=42%	
GOMF_DNA_APURINIC_OR_APYRIMIDINIC_SITE_ENDONUCLEASE_ACTIVITY	GOMF_DNA_APURINIC_OR_APYRIMIDINIC_SITE_ENDONUCLEASE_ACTIVITY		1	-0.6936057	-0.9340023	0.6012024	1.0	1.0	347	tags=100%, list=31%, signal=144%	
GOMF_CALCIUM_CHANNEL_REGULATOR_ACTIVITY	GOMF_CALCIUM_CHANNEL_REGULATOR_ACTIVITY		6	-0.41806164	-0.93371034	0.5246753	1.0	1.0	115	tags=50%, list=10%, signal=55%	
GOMF_LIM_DOMAIN_BINDING	GOMF_LIM_DOMAIN_BINDING		2	-0.57787573	-0.93273044	0.59704643	1.0	1.0	25	tags=50%, list=2%, signal=51%	
