NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
REACTOME_SEALING_OF_THE_NUCLEAR_ENVELOPE_NE_BY_ESCRT_III	REACTOME_SEALING_OF_THE_NUCLEAR_ENVELOPE_NE_BY_ESCRT_III		4	-0.6008139	-1.1929988	0.2800983	0.694851	1.0	229	tags=75%, list=20%, signal=94%	
REACTOME_TRANSPORT_OF_CONNEXONS_TO_THE_PLASMA_MEMBRANE	REACTOME_TRANSPORT_OF_CONNEXONS_TO_THE_PLASMA_MEMBRANE		4	-0.6008139	-1.1924218	0.264574	0.69041246	1.0	229	tags=75%, list=20%, signal=94%	
REACTOME_MYOCLONIC_EPILEPSY_OF_LAFORA	REACTOME_MYOCLONIC_EPILEPSY_OF_LAFORA		1	-0.89698046	-1.1890136	0.24356435	0.6947216	1.0	118	tags=100%, list=10%, signal=112%	
REACTOME_THE_PHOTOTRANSDUCTION_CASCADE	REACTOME_THE_PHOTOTRANSDUCTION_CASCADE		1	-0.88543516	-1.1849884	0.23625255	0.70136684	1.0	131	tags=100%, list=12%, signal=113%	
REACTOME_SENSORY_PROCESSING_OF_SOUND	REACTOME_SENSORY_PROCESSING_OF_SOUND		10	-0.44643635	-1.1847434	0.27146813	0.69601226	1.0	176	tags=40%, list=16%, signal=47%	
REACTOME_MET_INTERACTS_WITH_TNS_PROTEINS	REACTOME_MET_INTERACTS_WITH_TNS_PROTEINS		1	-0.89076376	-1.1846298	0.23728813	0.6903513	1.0	125	tags=100%, list=11%, signal=112%	
REACTOME_N_GLYCAN_TRIMMING_IN_THE_ER_AND_CALNEXIN_CALRETICULIN_CYCLE	REACTOME_N_GLYCAN_TRIMMING_IN_THE_ER_AND_CALNEXIN_CALRETICULIN_CYCLE		4	-0.5977588	-1.184395	0.29234338	0.68516403	1.0	127	tags=50%, list=11%, signal=56%	
REACTOME_HATS_ACETYLATE_HISTONES	REACTOME_HATS_ACETYLATE_HISTONES		2	-0.7404445	-1.17849	0.30117646	0.69766843	1.0	295	tags=100%, list=26%, signal=135%	
REACTOME_PREVENTION_OF_PHAGOSOMAL_LYSOSOMAL_FUSION	REACTOME_PREVENTION_OF_PHAGOSOMAL_LYSOSOMAL_FUSION		1	-0.8818828	-1.1775666	0.23770492	0.69461626	1.0	135	tags=100%, list=12%, signal=114%	
REACTOME_CROSS_PRESENTATION_OF_PARTICULATE_EXOGENOUS_ANTIGENS_PHAGOSOMES	REACTOME_CROSS_PRESENTATION_OF_PARTICULATE_EXOGENOUS_ANTIGENS_PHAGOSOMES		1	-0.865897	-1.1734209	0.23529412	0.7014367	1.0	153	tags=100%, list=14%, signal=116%	
REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_ASSOCIATION_WITH_CO_FACTORS	REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_ASSOCIATION_WITH_CO_FACTORS		1	-0.8872114	-1.1731555	0.22912621	0.6964201	1.0	129	tags=100%, list=11%, signal=113%	
REACTOME_REGULATION_OF_NF_KAPPA_B_SIGNALING	REACTOME_REGULATION_OF_NF_KAPPA_B_SIGNALING		1	-0.88010657	-1.1727349	0.24740125	0.69194156	1.0	137	tags=100%, list=12%, signal=114%	
REACTOME_SUPPRESSION_OF_PHAGOSOMAL_MATURATION	REACTOME_SUPPRESSION_OF_PHAGOSOMAL_MATURATION		1	-0.8818828	-1.1707667	0.2421875	0.6925062	1.0	135	tags=100%, list=12%, signal=114%	
REACTOME_REGULATION_OF_MECP2_EXPRESSION_AND_ACTIVITY	REACTOME_REGULATION_OF_MECP2_EXPRESSION_AND_ACTIVITY		4	-0.6009441	-1.1687386	0.28406465	0.69311076	1.0	126	tags=50%, list=11%, signal=56%	
REACTOME_TELOMERE_MAINTENANCE	REACTOME_TELOMERE_MAINTENANCE		2	-0.7404445	-1.1658775	0.30736843	0.6954478	1.0	295	tags=100%, list=26%, signal=135%	
REACTOME_KINESINS	REACTOME_KINESINS		4	-0.6008139	-1.1642506	0.29787233	0.6946636	1.0	229	tags=75%, list=20%, signal=94%	
REACTOME_CELL_CELL_JUNCTION_ORGANIZATION	REACTOME_CELL_CELL_JUNCTION_ORGANIZATION		4	-0.6100593	-1.1614097	0.3007335	0.69749796	1.0	197	tags=50%, list=17%, signal=60%	
REACTOME_CA_DEPENDENT_EVENTS	REACTOME_CA_DEPENDENT_EVENTS		4	-0.5924387	-1.1602533	0.33251834	0.69535303	1.0	126	tags=50%, list=11%, signal=56%	
REACTOME_NEUROTRANSMITTER_RECEPTORS_AND_POSTSYNAPTIC_SIGNAL_TRANSMISSION	REACTOME_NEUROTRANSMITTER_RECEPTORS_AND_POSTSYNAPTIC_SIGNAL_TRANSMISSION		21	-0.34408987	-1.1597382	0.24921136	0.6914873	1.0	229	tags=43%, list=20%, signal=53%	
REACTOME_TELOMERE_EXTENSION_BY_TELOMERASE	REACTOME_TELOMERE_EXTENSION_BY_TELOMERASE		2	-0.7404445	-1.1566848	0.3347826	0.6946339	1.0	295	tags=100%, list=26%, signal=135%	
REACTOME_SARS_COV_1_INFECTION	REACTOME_SARS_COV_1_INFECTION		3	-0.64578617	-1.1521581	0.32518336	0.7015756	1.0	204	tags=67%, list=18%, signal=81%	
REACTOME_SENSORY_PROCESSING_OF_SOUND_BY_OUTER_HAIR_CELLS_OF_THE_COCHLEA	REACTOME_SENSORY_PROCESSING_OF_SOUND_BY_OUTER_HAIR_CELLS_OF_THE_COCHLEA		8	-0.44736537	-1.1473941	0.30517712	0.7101471	1.0	161	tags=38%, list=14%, signal=43%	
REACTOME_CELL_JUNCTION_ORGANIZATION	REACTOME_CELL_JUNCTION_ORGANIZATION		12	-0.4010197	-1.1465975	0.2740113	0.7069114	1.0	125	tags=33%, list=11%, signal=37%	
REACTOME_TRIGLYCERIDE_CATABOLISM	REACTOME_TRIGLYCERIDE_CATABOLISM		7	-0.47361234	-1.1458036	0.28089887	0.70398563	1.0	204	tags=57%, list=18%, signal=69%	
REACTOME_TRANSCRIPTIONAL_REGULATION_OF_TESTIS_DIFFERENTIATION	REACTOME_TRANSCRIPTIONAL_REGULATION_OF_TESTIS_DIFFERENTIATION		1	-0.8623446	-1.1434324	0.27494907	0.7053208	1.0	157	tags=100%, list=14%, signal=116%	
REACTOME_SYNTHESIS_OF_PROSTAGLANDINS_PG_AND_THROMBOXANES_TX	REACTOME_SYNTHESIS_OF_PROSTAGLANDINS_PG_AND_THROMBOXANES_TX		1	-0.8623446	-1.1423423	0.28402367	0.7034235	1.0	157	tags=100%, list=14%, signal=116%	
REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES	REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES		24	-0.3245404	-1.1410576	0.2614841	0.7018192	1.0	247	tags=46%, list=22%, signal=57%	
REACTOME_G_PROTEIN_MEDIATED_EVENTS	REACTOME_G_PROTEIN_MEDIATED_EVENTS		6	-0.5096292	-1.1391269	0.32307693	0.70198435	1.0	126	tags=33%, list=11%, signal=37%	
REACTOME_EXTENSION_OF_TELOMERES	REACTOME_EXTENSION_OF_TELOMERES		2	-0.7404445	-1.1376854	0.3417191	0.70097935	1.0	295	tags=100%, list=26%, signal=135%	
REACTOME_DISEASES_ASSOCIATED_WITH_O_GLYCOSYLATION_OF_PROTEINS	REACTOME_DISEASES_ASSOCIATED_WITH_O_GLYCOSYLATION_OF_PROTEINS		1	-0.8596803	-1.1375955	0.30515465	0.6961907	1.0	160	tags=100%, list=14%, signal=116%	
REACTOME_O_LINKED_GLYCOSYLATION	REACTOME_O_LINKED_GLYCOSYLATION		1	-0.8596803	-1.1375254	0.296	0.69141024	1.0	160	tags=100%, list=14%, signal=116%	
REACTOME_SIGNALING_BY_CYTOSOLIC_FGFR1_FUSION_MUTANTS	REACTOME_SIGNALING_BY_CYTOSOLIC_FGFR1_FUSION_MUTANTS		1	-0.8525755	-1.1344683	0.3018868	0.6947039	1.0	168	tags=100%, list=15%, signal=117%	
REACTOME_FORMATION_OF_XYLULOSE_5_PHOSPHATE	REACTOME_FORMATION_OF_XYLULOSE_5_PHOSPHATE		1	-0.8472469	-1.1333939	0.30710173	0.69289863	1.0	174	tags=100%, list=15%, signal=118%	
REACTOME_TRIGLYCERIDE_METABOLISM	REACTOME_TRIGLYCERIDE_METABOLISM		7	-0.47361234	-1.1310016	0.29210526	0.69433194	1.0	204	tags=57%, list=18%, signal=69%	
REACTOME_PHYSIOLOGICAL_FACTORS	REACTOME_PHYSIOLOGICAL_FACTORS		1	-0.8428064	-1.1270783	0.28659794	0.69944733	1.0	179	tags=100%, list=16%, signal=119%	
REACTOME_CHROMOSOME_MAINTENANCE	REACTOME_CHROMOSOME_MAINTENANCE		2	-0.7404445	-1.1261551	0.34649122	0.69708264	1.0	295	tags=100%, list=26%, signal=135%	
REACTOME_RESOLUTION_OF_SISTER_CHROMATID_COHESION	REACTOME_RESOLUTION_OF_SISTER_CHROMATID_COHESION		11	-0.3958577	-1.1206254	0.2997199	0.7067284	1.0	229	tags=45%, list=20%, signal=56%	
REACTOME_ASPIRIN_ADME	REACTOME_ASPIRIN_ADME		1	-0.8428064	-1.1174687	0.32321042	0.7102974	1.0	179	tags=100%, list=16%, signal=119%	
REACTOME_CREATINE_METABOLISM	REACTOME_CREATINE_METABOLISM		2	-0.7084445	-1.1172892	0.34698275	0.70594114	1.0	331	tags=100%, list=29%, signal=141%	
REACTOME_REGULATION_OF_TP53_ACTIVITY	REACTOME_REGULATION_OF_TP53_ACTIVITY		5	-0.5198081	-1.1152763	0.3484487	0.70638293	1.0	158	tags=60%, list=14%, signal=69%	
REACTOME_NUCLEAR_PORE_COMPLEX_NPC_DISASSEMBLY	REACTOME_NUCLEAR_PORE_COMPLEX_NPC_DISASSEMBLY		1	-0.80817056	-1.0966421	0.33653846	0.7497212	1.0	218	tags=100%, list=19%, signal=124%	
REACTOME_DISEASES_OF_METABOLISM	REACTOME_DISEASES_OF_METABOLISM		17	-0.34953642	-1.0953792	0.30592105	0.74789536	1.0	233	tags=47%, list=21%, signal=58%	
REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_CELL_CYCLE_GENES	REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_CELL_CYCLE_GENES		1	-0.8206039	-1.0889858	0.36032388	0.75942564	1.0	204	tags=100%, list=18%, signal=122%	
REACTOME_TRANSLATION_OF_SARSCOV1_STRUCTURAL_PROTEINS	REACTOME_TRANSLATION_OF_SARSCOV1_STRUCTURAL_PROTEINS		2	-0.68603605	-1.0870545	0.3950893	0.7592337	1.0	77	tags=50%, list=7%, signal=54%	
REACTOME_SARS_COV_2_MODULATES_AUTOPHAGY	REACTOME_SARS_COV_2_MODULATES_AUTOPHAGY		1	-0.8197158	-1.0864415	0.37695312	0.7559152	1.0	205	tags=100%, list=18%, signal=122%	
REACTOME_ACTIVATION_OF_NIMA_KINASES_NEK9_NEK6_NEK7	REACTOME_ACTIVATION_OF_NIMA_KINASES_NEK9_NEK6_NEK7		1	-0.80817056	-1.083928	0.37284896	0.7573236	1.0	218	tags=100%, list=19%, signal=124%	
REACTOME_SYNTHESIS_SECRETION_AND_DEACYLATION_OF_GHRELIN	REACTOME_SYNTHESIS_SECRETION_AND_DEACYLATION_OF_GHRELIN		1	-0.8055062	-1.0798681	0.3665254	0.76252496	1.0	221	tags=100%, list=20%, signal=124%	
REACTOME_ALPHA_LINOLENIC_OMEGA3_AND_LINOLEIC_OMEGA6_ACID_METABOLISM	REACTOME_ALPHA_LINOLENIC_OMEGA3_AND_LINOLEIC_OMEGA6_ACID_METABOLISM		1	-0.79662526	-1.0797737	0.35328186	0.7579347	1.0	231	tags=100%, list=20%, signal=126%	
REACTOME_DOPAMINE_CLEARANCE_FROM_THE_SYNAPTIC_CLEFT	REACTOME_DOPAMINE_CLEARANCE_FROM_THE_SYNAPTIC_CLEFT		1	-0.8099467	-1.0789348	0.3752381	0.75525045	1.0	216	tags=100%, list=19%, signal=124%	
REACTOME_NOREPINEPHRINE_NEUROTRANSMITTER_RELEASE_CYCLE	REACTOME_NOREPINEPHRINE_NEUROTRANSMITTER_RELEASE_CYCLE		1	-0.8099467	-1.0786947	0.37103173	0.75115335	1.0	216	tags=100%, list=19%, signal=124%	
REACTOME_MATURATION_OF_SARSCOV1_SPIKE_PROTEIN	REACTOME_MATURATION_OF_SARSCOV1_SPIKE_PROTEIN		2	-0.68603605	-1.0772079	0.4247191	0.75034237	1.0	77	tags=50%, list=7%, signal=54%	
REACTOME_SYNTHESIS_OF_PI	REACTOME_SYNTHESIS_OF_PI		1	-0.80728245	-1.0765744	0.36511156	0.7472149	1.0	219	tags=100%, list=19%, signal=124%	
REACTOME_TRAF6_MEDIATED_IRF7_ACTIVATION	REACTOME_TRAF6_MEDIATED_IRF7_ACTIVATION		1	-0.80639434	-1.0765492	0.36721992	0.74269086	1.0	220	tags=100%, list=20%, signal=124%	
REACTOME_METABOLISM_OF_WATER_SOLUBLE_VITAMINS_AND_COFACTORS	REACTOME_METABOLISM_OF_WATER_SOLUBLE_VITAMINS_AND_COFACTORS		9	-0.4080968	-1.0729939	0.3557423	0.7465097	1.0	255	tags=56%, list=23%, signal=71%	
REACTOME_TRAF3_DEPENDENT_IRF_ACTIVATION_PATHWAY	REACTOME_TRAF3_DEPENDENT_IRF_ACTIVATION_PATHWAY		1	-0.80639434	-1.0729523	0.3805668	0.74211264	1.0	220	tags=100%, list=20%, signal=124%	
REACTOME_DNA_DAMAGE_BYPASS	REACTOME_DNA_DAMAGE_BYPASS		2	-0.67522407	-1.0724969	0.43632567	0.738679	1.0	245	tags=50%, list=22%, signal=64%	
REACTOME_TYSND1_CLEAVES_PEROXISOMAL_PROTEINS	REACTOME_TYSND1_CLEAVES_PEROXISOMAL_PROTEINS		1	-0.79662526	-1.069035	0.4	0.74268526	1.0	231	tags=100%, list=20%, signal=126%	
REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_PHOSPHORYLATION	REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_PHOSPHORYLATION		3	-0.5856998	-1.0685533	0.41203704	0.739414	1.0	158	tags=67%, list=14%, signal=77%	
REACTOME_SYNTHESIS_SECRETION_AND_INACTIVATION_OF_GLUCOSE_DEPENDENT_INSULINOTROPIC_POLYPEPTIDE_GIP	REACTOME_SYNTHESIS_SECRETION_AND_INACTIVATION_OF_GLUCOSE_DEPENDENT_INSULINOTROPIC_POLYPEPTIDE_GIP		1	-0.8055062	-1.067828	0.4055666	0.7365308	1.0	221	tags=100%, list=20%, signal=124%	
REACTOME_CALNEXIN_CALRETICULIN_CYCLE	REACTOME_CALNEXIN_CALRETICULIN_CYCLE		2	-0.68603605	-1.067163	0.46420825	0.73375577	1.0	77	tags=50%, list=7%, signal=54%	
REACTOME_NF_KB_ACTIVATION_THROUGH_FADD_RIP_1_PATHWAY_MEDIATED_BY_CASPASE_8_AND_10	REACTOME_NF_KB_ACTIVATION_THROUGH_FADD_RIP_1_PATHWAY_MEDIATED_BY_CASPASE_8_AND_10		1	-0.80639434	-1.0669436	0.39458415	0.72995025	1.0	220	tags=100%, list=20%, signal=124%	
REACTOME_MISCELLANEOUS_TRANSPORT_AND_BINDING_EVENTS	REACTOME_MISCELLANEOUS_TRANSPORT_AND_BINDING_EVENTS		2	-0.68355554	-1.066276	0.45356372	0.7272659	1.0	359	tags=100%, list=32%, signal=146%	
REACTOME_DUAL_INCISION_IN_GG_NER	REACTOME_DUAL_INCISION_IN_GG_NER		2	-0.67522407	-1.0646462	0.4476386	0.72683406	1.0	245	tags=50%, list=22%, signal=64%	
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_7ALPHA_HYDROXYCHOLESTEROL	REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_7ALPHA_HYDROXYCHOLESTEROL		1	-0.79662526	-1.059065	0.40325865	0.73564345	1.0	231	tags=100%, list=20%, signal=126%	
REACTOME_HSP90_CHAPERONE_CYCLE_FOR_STEROID_HORMONE_RECEPTORS_SHR_IN_THE_PRESENCE_OF_LIGAND	REACTOME_HSP90_CHAPERONE_CYCLE_FOR_STEROID_HORMONE_RECEPTORS_SHR_IN_THE_PRESENCE_OF_LIGAND		14	-0.3491422	-1.0563731	0.36253777	0.7376797	1.0	320	tags=64%, list=28%, signal=89%	
REACTOME_FORMATION_OF_INCISION_COMPLEX_IN_GG_NER	REACTOME_FORMATION_OF_INCISION_COMPLEX_IN_GG_NER		2	-0.67522407	-1.0511053	0.46252677	0.7454324	1.0	245	tags=50%, list=22%, signal=64%	
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS	REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS		1	-0.79662526	-1.049871	0.44088176	0.7440968	1.0	231	tags=100%, list=20%, signal=126%	
REACTOME_ACETYLCHOLINE_REGULATES_INSULIN_SECRETION	REACTOME_ACETYLCHOLINE_REGULATES_INSULIN_SECRETION		2	-0.65955555	-1.04746	0.45154184	0.7450284	1.0	386	tags=100%, list=34%, signal=152%	
REACTOME_SMOOTH_MUSCLE_CONTRACTION	REACTOME_SMOOTH_MUSCLE_CONTRACTION		17	-0.31580356	-1.0457404	0.37785017	0.7447892	1.0	123	tags=35%, list=11%, signal=39%	
REACTOME_BILE_ACID_AND_BILE_SALT_METABOLISM	REACTOME_BILE_ACID_AND_BILE_SALT_METABOLISM		1	-0.79662526	-1.0434145	0.43737167	0.74581426	1.0	231	tags=100%, list=20%, signal=126%	
REACTOME_METABOLISM_OF_FOLATE_AND_PTERINES	REACTOME_METABOLISM_OF_FOLATE_AND_PTERINES		1	-0.7753109	-1.0424973	0.42857143	0.74364537	1.0	255	tags=100%, list=23%, signal=129%	
REACTOME_RND1_GTPASE_CYCLE	REACTOME_RND1_GTPASE_CYCLE		5	-0.50100464	-1.042149	0.40240964	0.740407	1.0	204	tags=60%, list=18%, signal=73%	
REACTOME_NS1_MEDIATED_EFFECTS_ON_HOST_PATHWAYS	REACTOME_NS1_MEDIATED_EFFECTS_ON_HOST_PATHWAYS		1	-0.78330374	-1.0416092	0.4361055	0.73754376	1.0	246	tags=100%, list=22%, signal=128%	
REACTOME_RECOGNITION_OF_DNA_DAMAGE_BY_PCNA_CONTAINING_REPLICATION_COMPLEX	REACTOME_RECOGNITION_OF_DNA_DAMAGE_BY_PCNA_CONTAINING_REPLICATION_COMPLEX		2	-0.67522407	-1.0353811	0.4385965	0.74755293	1.0	245	tags=50%, list=22%, signal=64%	
REACTOME_APOPTOTIC_EXECUTION_PHASE	REACTOME_APOPTOTIC_EXECUTION_PHASE		13	-0.34068108	-1.0353183	0.3967213	0.7436331	1.0	152	tags=31%, list=13%, signal=35%	
REACTOME_FREE_FATTY_ACIDS_REGULATE_INSULIN_SECRETION	REACTOME_FREE_FATTY_ACIDS_REGULATE_INSULIN_SECRETION		2	-0.6618479	-1.0345292	0.46252677	0.7415328	1.0	153	tags=50%, list=14%, signal=58%	
REACTOME_DUAL_INCISION_IN_TC_NER	REACTOME_DUAL_INCISION_IN_TC_NER		2	-0.67522407	-1.0311972	0.4890351	0.74478996	1.0	245	tags=50%, list=22%, signal=64%	
REACTOME_E3_UBIQUITIN_LIGASES_UBIQUITINATE_TARGET_PROTEINS	REACTOME_E3_UBIQUITIN_LIGASES_UBIQUITINATE_TARGET_PROTEINS		2	-0.6524444	-1.0306028	0.492569	0.74209565	1.0	394	tags=100%, list=35%, signal=153%	
REACTOME_CILIUM_ASSEMBLY	REACTOME_CILIUM_ASSEMBLY		16	-0.30942458	-1.0293645	0.41324922	0.74087	1.0	280	tags=44%, list=25%, signal=57%	
REACTOME_BUDDING_AND_MATURATION_OF_HIV_VIRION	REACTOME_BUDDING_AND_MATURATION_OF_HIV_VIRION		2	-0.6566106	-1.0277828	0.51265824	0.7403785	1.0	324	tags=50%, list=29%, signal=70%	
REACTOME_ENDOSOMAL_SORTING_COMPLEX_REQUIRED_FOR_TRANSPORT_ESCRT	REACTOME_ENDOSOMAL_SORTING_COMPLEX_REQUIRED_FOR_TRANSPORT_ESCRT		2	-0.6566106	-1.0274618	0.49339208	0.7372496	1.0	324	tags=50%, list=29%, signal=70%	
REACTOME_NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS	REACTOME_NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS		18	-0.3125925	-1.0244805	0.4226804	0.73961383	1.0	214	tags=50%, list=19%, signal=61%	
REACTOME_SUMOYLATION	REACTOME_SUMOYLATION		2	-0.64481103	-1.016904	0.49443206	0.7513627	1.0	343	tags=50%, list=30%, signal=72%	
REACTOME_PROTEIN_UBIQUITINATION	REACTOME_PROTEIN_UBIQUITINATION		2	-0.6524444	-1.0164515	0.51965064	0.7484981	1.0	394	tags=100%, list=35%, signal=153%	
REACTOME_L1CAM_INTERACTIONS	REACTOME_L1CAM_INTERACTIONS		23	-0.2901438	-1.0148464	0.419244	0.7482198	1.0	229	tags=35%, list=20%, signal=43%	
REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION_TERMINATION	REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION_TERMINATION		1	-0.75488454	-1.0124111	0.4809886	0.74924254	1.0	278	tags=100%, list=25%, signal=133%	
REACTOME_FORMATION_OF_THE_BETA_CATENIN_TCF_TRANSACTIVATING_COMPLEX	REACTOME_FORMATION_OF_THE_BETA_CATENIN_TCF_TRANSACTIVATING_COMPLEX		2	-0.6316083	-1.0005786	0.5022625	0.76976484	1.0	92	tags=50%, list=8%, signal=54%	
REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION	REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION		1	-0.75488454	-0.9929789	0.5241935	0.7815851	1.0	278	tags=100%, list=25%, signal=133%	
REACTOME_PEROXISOMAL_LIPID_METABOLISM	REACTOME_PEROXISOMAL_LIPID_METABOLISM		4	-0.49662307	-0.9908789	0.4814815	0.7821731	1.0	231	tags=50%, list=20%, signal=63%	
REACTOME_P38MAPK_EVENTS	REACTOME_P38MAPK_EVENTS		2	-0.6245129	-0.9756615	0.52483803	0.8095406	1.0	196	tags=50%, list=17%, signal=60%	
REACTOME_SIGNALLING_TO_RAS	REACTOME_SIGNALLING_TO_RAS		2	-0.6245129	-0.9715451	0.54809844	0.81414545	1.0	196	tags=50%, list=17%, signal=60%	
REACTOME_LIPOPHAGY	REACTOME_LIPOPHAGY		3	-0.53920114	-0.9704178	0.49074075	0.8124186	1.0	158	tags=67%, list=14%, signal=77%	
REACTOME_FCGR3A_MEDIATED_IL10_SYNTHESIS	REACTOME_FCGR3A_MEDIATED_IL10_SYNTHESIS		2	-0.6144292	-0.9676983	0.5472528	0.8140574	1.0	60	tags=50%, list=5%, signal=53%	
REACTOME_NEURONAL_SYSTEM	REACTOME_NEURONAL_SYSTEM		28	-0.2553926	-0.9499958	0.543554	0.8459537	1.0	247	tags=39%, list=22%, signal=49%	
REACTOME_ASSEMBLY_OF_THE_HIV_VIRION	REACTOME_ASSEMBLY_OF_THE_HIV_VIRION		1	-0.714032	-0.9463784	0.55643564	0.8491665	1.0	324	tags=100%, list=29%, signal=140%	
REACTOME_VITAMIN_C_ASCORBATE_METABOLISM	REACTOME_VITAMIN_C_ASCORBATE_METABOLISM		1	-0.7015986	-0.9379771	0.5654762	0.8625551	1.0	338	tags=100%, list=30%, signal=143%	
REACTOME_POST_CHAPERONIN_TUBULIN_FOLDING_PATHWAY	REACTOME_POST_CHAPERONIN_TUBULIN_FOLDING_PATHWAY		4	-0.47465798	-0.93776774	0.51141554	0.8587143	1.0	229	tags=75%, list=20%, signal=94%	
REACTOME_SUMOYLATION_OF_RNA_BINDING_PROTEINS	REACTOME_SUMOYLATION_OF_RNA_BINDING_PROTEINS		1	-0.6971581	-0.9374274	0.60186917	0.85527545	1.0	343	tags=100%, list=30%, signal=144%	
REACTOME_FOLDING_OF_ACTIN_BY_CCT_TRIC	REACTOME_FOLDING_OF_ACTIN_BY_CCT_TRIC		1	-0.6989343	-0.9365719	0.5971944	0.85301995	1.0	341	tags=100%, list=30%, signal=143%	
REACTOME_ASSOCIATION_OF_TRIC_CCT_WITH_TARGET_PROTEINS_DURING_BIOSYNTHESIS	REACTOME_ASSOCIATION_OF_TRIC_CCT_WITH_TARGET_PROTEINS_DURING_BIOSYNTHESIS		1	-0.6989343	-0.9316355	0.5875486	0.8587012	1.0	341	tags=100%, list=30%, signal=143%	
REACTOME_HCMV_LATE_EVENTS	REACTOME_HCMV_LATE_EVENTS		1	-0.714032	-0.9294197	0.6027944	0.8590095	1.0	324	tags=100%, list=29%, signal=140%	
REACTOME_CARGO_TRAFFICKING_TO_THE_PERICILIARY_MEMBRANE	REACTOME_CARGO_TRAFFICKING_TO_THE_PERICILIARY_MEMBRANE		1	-0.6989343	-0.9287793	0.6048387	0.8560693	1.0	341	tags=100%, list=30%, signal=143%	
REACTOME_ENDOSOMAL_VACUOLAR_PATHWAY	REACTOME_ENDOSOMAL_VACUOLAR_PATHWAY		2	-0.5937778	-0.92693067	0.61160713	0.85568833	1.0	460	tags=100%, list=41%, signal=169%	
REACTOME_NEF_MEDIATED_DOWNREGULATION_OF_MHC_CLASS_I_COMPLEX_CELL_SURFACE_EXPRESSION	REACTOME_NEF_MEDIATED_DOWNREGULATION_OF_MHC_CLASS_I_COMPLEX_CELL_SURFACE_EXPRESSION		2	-0.5937778	-0.9224334	0.6057269	0.8605195	1.0	460	tags=100%, list=41%, signal=169%	
REACTOME_DARPP_32_EVENTS	REACTOME_DARPP_32_EVENTS		2	-0.5869863	-0.9213896	0.62138087	0.8585241	1.0	60	tags=50%, list=5%, signal=53%	
REACTOME_ARMS_MEDIATED_ACTIVATION	REACTOME_ARMS_MEDIATED_ACTIVATION		1	-0.6847247	-0.91954833	0.6035156	0.8579905	1.0	357	tags=100%, list=32%, signal=146%	
REACTOME_ACYL_CHAIN_REMODELING_OF_CL	REACTOME_ACYL_CHAIN_REMODELING_OF_CL		1	-0.6927176	-0.9187131	0.6227898	0.85575414	1.0	348	tags=100%, list=31%, signal=145%	
REACTOME_BBSOME_MEDIATED_CARGO_TARGETING_TO_CILIUM	REACTOME_BBSOME_MEDIATED_CARGO_TARGETING_TO_CILIUM		1	-0.6989343	-0.9170369	0.6389961	0.8548956	1.0	341	tags=100%, list=30%, signal=143%	
REACTOME_GLYOXYLATE_METABOLISM_AND_GLYCINE_DEGRADATION	REACTOME_GLYOXYLATE_METABOLISM_AND_GLYCINE_DEGRADATION		11	-0.32516384	-0.9132044	0.5590062	0.85846746	1.0	345	tags=45%, list=31%, signal=65%	
REACTOME_ANCHORING_OF_THE_BASAL_BODY_TO_THE_PLASMA_MEMBRANE	REACTOME_ANCHORING_OF_THE_BASAL_BODY_TO_THE_PLASMA_MEMBRANE		10	-0.32981744	-0.9128684	0.556213	0.85517	1.0	192	tags=40%, list=17%, signal=48%	
REACTOME_REGULATION_OF_GLYCOLYSIS_BY_FRUCTOSE_2_6_BISPHOSPHATE_METABOLISM	REACTOME_REGULATION_OF_GLYCOLYSIS_BY_FRUCTOSE_2_6_BISPHOSPHATE_METABOLISM		2	-0.5869863	-0.90824515	0.6052061	0.85995275	1.0	60	tags=50%, list=5%, signal=53%	
REACTOME_GLUCAGON_SIGNALING_IN_METABOLIC_REGULATION	REACTOME_GLUCAGON_SIGNALING_IN_METABOLIC_REGULATION		6	-0.37877208	-0.8999545	0.56585366	0.87173	1.0	60	tags=33%, list=5%, signal=35%	
