NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GOBP_METANEPHRIC_GLOMERULUS_DEVELOPMENT	GOBP_METANEPHRIC_GLOMERULUS_DEVELOPMENT		1	-0.91918296	-1.2160753	0.16297787	0.82247406	1.0	93	tags=100%, list=8%, signal=109%	
GOBP_REGULATION_OF_SYNAPTIC_VESICLE_PRIMING	GOBP_REGULATION_OF_SYNAPTIC_VESICLE_PRIMING		1	-0.910302	-1.2136804	0.17029703	0.83183783	1.0	103	tags=100%, list=9%, signal=110%	
GOBP_MYOSIN_FILAMENT_ORGANIZATION	GOBP_MYOSIN_FILAMENT_ORGANIZATION		3	-0.6824887	-1.2132611	0.2665148	0.8320751	1.0	132	tags=67%, list=12%, signal=75%	
GOBP_APICAL_PROTEIN_LOCALIZATION	GOBP_APICAL_PROTEIN_LOCALIZATION		2	-0.7830174	-1.2121027	0.24364407	0.8354477	1.0	103	tags=50%, list=9%, signal=55%	
GOBP_PHENOL_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS	GOBP_PHENOL_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS		2	-0.7831111	-1.2117839	0.2614108	0.8350935	1.0	247	tags=100%, list=22%, signal=128%	
GOBP_GROWTH_INVOLVED_IN_HEART_MORPHOGENESIS	GOBP_GROWTH_INVOLVED_IN_HEART_MORPHOGENESIS		1	-0.89609236	-1.2115983	0.18235295	0.83409727	1.0	119	tags=100%, list=11%, signal=112%	
GOBP_POSITIVE_REGULATION_OF_CANONICAL_WNT_SIGNALING_PATHWAY	GOBP_POSITIVE_REGULATION_OF_CANONICAL_WNT_SIGNALING_PATHWAY		9	-0.466902	-1.2104443	0.22739726	0.83735263	1.0	204	tags=44%, list=18%, signal=54%	
GOBP_SYNAPTIC_VESICLE_PRIMING	GOBP_SYNAPTIC_VESICLE_PRIMING		1	-0.910302	-1.2101479	0.20436507	0.83694625	1.0	103	tags=100%, list=9%, signal=110%	
GOBP_NEUROTRANSMITTER_REUPTAKE	GOBP_NEUROTRANSMITTER_REUPTAKE		1	-0.89076376	-1.2083392	0.168357	0.8431899	1.0	125	tags=100%, list=11%, signal=112%	
GOBP_POSITIVE_REGULATION_OF_MUSCLE_CELL_APOPTOTIC_PROCESS	GOBP_POSITIVE_REGULATION_OF_MUSCLE_CELL_APOPTOTIC_PROCESS		4	-0.6015643	-1.2076659	0.28306264	0.8444275	1.0	126	tags=50%, list=11%, signal=56%	
GOBP_MYOBLAST_FUSION_INVOLVED_IN_SKELETAL_MUSCLE_REGENERATION	GOBP_MYOBLAST_FUSION_INVOLVED_IN_SKELETAL_MUSCLE_REGENERATION		2	-0.76700747	-1.2068309	0.26337448	0.84640026	1.0	62	tags=50%, list=6%, signal=53%	
GOBP_NEUROTRANSMITTER_RECEPTOR_TRANSPORT_ENDOSOME_TO_POSTSYNAPTIC_MEMBRANE	GOBP_NEUROTRANSMITTER_RECEPTOR_TRANSPORT_ENDOSOME_TO_POSTSYNAPTIC_MEMBRANE		1	-0.8863233	-1.2059346	0.19439252	0.84867865	1.0	130	tags=100%, list=12%, signal=113%	
GOBP_METANEPHRIC_NEPHRON_EPITHELIUM_DEVELOPMENT	GOBP_METANEPHRIC_NEPHRON_EPITHELIUM_DEVELOPMENT		1	-0.91918296	-1.2058885	0.18235295	0.84716076	1.0	93	tags=100%, list=8%, signal=109%	
GOBP_REGIONALIZATION	GOBP_REGIONALIZATION		5	-0.57223904	-1.2058043	0.26700252	0.845757	1.0	344	tags=80%, list=31%, signal=115%	
GOBP_GLUTAMATE_REUPTAKE	GOBP_GLUTAMATE_REUPTAKE		1	-0.89076376	-1.2049793	0.20186916	0.84770155	1.0	125	tags=100%, list=11%, signal=112%	
GOBP_CARDIOBLAST_DIFFERENTIATION	GOBP_CARDIOBLAST_DIFFERENTIATION		1	-0.89076376	-1.204572	0.21387284	0.84777164	1.0	125	tags=100%, list=11%, signal=112%	
GOBP_ORGANOPHOSPHATE_BIOSYNTHETIC_PROCESS	GOBP_ORGANOPHOSPHATE_BIOSYNTHETIC_PROCESS		79	-0.25562876	-1.204314	0.1	0.8471437	1.0	281	tags=43%, list=25%, signal=53%	
GOBP_MYELOID_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE	GOBP_MYELOID_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE		6	-0.5330975	-1.204219	0.23514211	0.84585637	1.0	157	tags=50%, list=14%, signal=58%	
GOBP_POSITIVE_REGULATION_OF_MEMBRANE_POTENTIAL	GOBP_POSITIVE_REGULATION_OF_MEMBRANE_POTENTIAL		4	-0.6066272	-1.2033848	0.25858122	0.84754765	1.0	336	tags=75%, list=30%, signal=106%	
GOBP_NEGATIVE_REGULATION_OF_TUBULIN_DEACETYLATION	GOBP_NEGATIVE_REGULATION_OF_TUBULIN_DEACETYLATION		2	-0.767413	-1.2026131	0.27126437	0.8492017	1.0	66	tags=50%, list=6%, signal=53%	
GOBP_REGULATION_OF_L_GLUTAMATE_IMPORT_ACROSS_PLASMA_MEMBRANE	GOBP_REGULATION_OF_L_GLUTAMATE_IMPORT_ACROSS_PLASMA_MEMBRANE		1	-0.89076376	-1.202603	0.19959678	0.84756356	1.0	125	tags=100%, list=11%, signal=112%	
GOBP_REGULATION_OF_DOPAMINE_RECEPTOR_SIGNALING_PATHWAY	GOBP_REGULATION_OF_DOPAMINE_RECEPTOR_SIGNALING_PATHWAY		1	-0.8863233	-1.2021946	0.1980198	0.8477013	1.0	130	tags=100%, list=12%, signal=113%	
GOBP_CARDIAC_MUSCLE_CELL_MYOBLAST_DIFFERENTIATION	GOBP_CARDIAC_MUSCLE_CELL_MYOBLAST_DIFFERENTIATION		1	-0.89076376	-1.2014518	0.21747573	0.8491912	1.0	125	tags=100%, list=11%, signal=112%	
GOBP_REGULATION_OF_ANION_TRANSMEMBRANE_TRANSPORT	GOBP_REGULATION_OF_ANION_TRANSMEMBRANE_TRANSPORT		1	-0.89076376	-1.2012148	0.17693837	0.8485894	1.0	125	tags=100%, list=11%, signal=112%	
GOBP_REGULATION_OF_AMINO_ACID_TRANSMEMBRANE_TRANSPORT	GOBP_REGULATION_OF_AMINO_ACID_TRANSMEMBRANE_TRANSPORT		1	-0.89076376	-1.2011354	0.21604939	0.84725386	1.0	125	tags=100%, list=11%, signal=112%	
GOBP_AMINO_ACID_TRANSPORT	GOBP_AMINO_ACID_TRANSPORT		2	-0.76	-1.2009381	0.2626728	0.84641993	1.0	273	tags=100%, list=24%, signal=132%	
GOBP_WNT_PROTEIN_SECRETION	GOBP_WNT_PROTEIN_SECRETION		1	-0.8863233	-1.1999296	0.19665273	0.8489528	1.0	130	tags=100%, list=12%, signal=113%	
GOBP_MYOTUBE_DIFFERENTIATION_INVOLVED_IN_SKELETAL_MUSCLE_REGENERATION	GOBP_MYOTUBE_DIFFERENTIATION_INVOLVED_IN_SKELETAL_MUSCLE_REGENERATION		2	-0.76700747	-1.1998554	0.25840336	0.84762406	1.0	62	tags=50%, list=6%, signal=53%	
GOBP_SALIVARY_GLAND_DEVELOPMENT	GOBP_SALIVARY_GLAND_DEVELOPMENT		2	-0.75200003	-1.199745	0.2614108	0.84646404	1.0	282	tags=100%, list=25%, signal=133%	
GOBP_REGULATION_OF_AMINO_ACID_TRANSPORT	GOBP_REGULATION_OF_AMINO_ACID_TRANSPORT		1	-0.89076376	-1.1994851	0.2	0.8459039	1.0	125	tags=100%, list=11%, signal=112%	
GOBP_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE_BY_NOREPINEPHRINE_EPINEPHRINE	GOBP_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE_BY_NOREPINEPHRINE_EPINEPHRINE		1	-0.89254	-1.199352	0.20722434	0.84485185	1.0	123	tags=100%, list=11%, signal=112%	
GOBP_HINDBRAIN_RADIAL_GLIA_GUIDED_CELL_MIGRATION	GOBP_HINDBRAIN_RADIAL_GLIA_GUIDED_CELL_MIGRATION		1	-0.89076376	-1.1991887	0.22736031	0.8439022	1.0	125	tags=100%, list=11%, signal=112%	
GOBP_POSITIVE_REGULATION_OF_AMINE_TRANSPORT	GOBP_POSITIVE_REGULATION_OF_AMINE_TRANSPORT		1	-0.89076376	-1.198348	0.24123712	0.8456764	1.0	125	tags=100%, list=11%, signal=112%	
GOBP_REGULATION_OF_DEACETYLASE_ACTIVITY	GOBP_REGULATION_OF_DEACETYLASE_ACTIVITY		1	-0.8898757	-1.1981822	0.22403258	0.84472346	1.0	126	tags=100%, list=11%, signal=112%	
GOBP_MULTICELLULAR_ORGANISM_GROWTH	GOBP_MULTICELLULAR_ORGANISM_GROWTH		5	-0.5731959	-1.1978008	0.26546392	0.84472334	1.0	208	tags=60%, list=18%, signal=73%	
GOBP_AMINO_ACID_TRANSMEMBRANE_TRANSPORT	GOBP_AMINO_ACID_TRANSMEMBRANE_TRANSPORT		2	-0.76	-1.1976651	0.26236558	0.84361786	1.0	273	tags=100%, list=24%, signal=132%	
GOBP_MITOCHONDRION_MORPHOGENESIS	GOBP_MITOCHONDRION_MORPHOGENESIS		8	-0.47983137	-1.1972574	0.24332345	0.84359336	1.0	167	tags=38%, list=15%, signal=44%	
GOBP_NEGATIVE_REGULATION_OF_HEART_RATE	GOBP_NEGATIVE_REGULATION_OF_HEART_RATE		2	-0.74666667	-1.1969439	0.27171493	0.8432526	1.0	288	tags=100%, list=26%, signal=134%	
GOBP_DOPAMINE_BIOSYNTHETIC_PROCESS	GOBP_DOPAMINE_BIOSYNTHETIC_PROCESS		2	-0.7831111	-1.1968714	0.27232143	0.84193975	1.0	247	tags=100%, list=22%, signal=128%	
GOBP_AMINO_ACID_NEUROTRANSMITTER_REUPTAKE	GOBP_AMINO_ACID_NEUROTRANSMITTER_REUPTAKE		1	-0.89076376	-1.1963619	0.21458334	0.8424367	1.0	125	tags=100%, list=11%, signal=112%	
GOBP_POSITIVE_REGULATION_OF_AMINO_ACID_TRANSPORT	GOBP_POSITIVE_REGULATION_OF_AMINO_ACID_TRANSPORT		1	-0.89076376	-1.195835	0.20892495	0.8430373	1.0	125	tags=100%, list=11%, signal=112%	
GOBP_TRANS_SYNAPTIC_SIGNALING_BY_TRANS_SYNAPTIC_COMPLEX	GOBP_TRANS_SYNAPTIC_SIGNALING_BY_TRANS_SYNAPTIC_COMPLEX		2	-0.76518506	-1.1952313	0.28144988	0.8439654	1.0	160	tags=50%, list=14%, signal=58%	
GOBP_AMINO_ACID_IMPORT_ACROSS_PLASMA_MEMBRANE	GOBP_AMINO_ACID_IMPORT_ACROSS_PLASMA_MEMBRANE		1	-0.89076376	-1.1948913	0.21643287	0.84371334	1.0	125	tags=100%, list=11%, signal=112%	
GOBP_L_GLUTAMATE_IMPORT_ACROSS_PLASMA_MEMBRANE	GOBP_L_GLUTAMATE_IMPORT_ACROSS_PLASMA_MEMBRANE		1	-0.89076376	-1.1938953	0.19246031	0.84615743	1.0	125	tags=100%, list=11%, signal=112%	
GOBP_VENTRICULAR_COMPACT_MYOCARDIUM_MORPHOGENESIS	GOBP_VENTRICULAR_COMPACT_MYOCARDIUM_MORPHOGENESIS		1	-0.8978686	-1.1938514	0.22796935	0.8447365	1.0	117	tags=100%, list=10%, signal=111%	
GOBP_POSITIVE_REGULATION_OF_BEHAVIOR	GOBP_POSITIVE_REGULATION_OF_BEHAVIOR		1	-0.8863233	-1.1936831	0.19507186	0.8438291	1.0	130	tags=100%, list=12%, signal=113%	
GOBP_POSITIVE_REGULATION_OF_ANION_TRANSMEMBRANE_TRANSPORT	GOBP_POSITIVE_REGULATION_OF_ANION_TRANSMEMBRANE_TRANSPORT		1	-0.89076376	-1.1928843	0.24116424	0.8454688	1.0	125	tags=100%, list=11%, signal=112%	
GOBP_MYOBLAST_FATE_COMMITMENT	GOBP_MYOBLAST_FATE_COMMITMENT		1	-0.89076376	-1.1918236	0.1984127	0.84831005	1.0	125	tags=100%, list=11%, signal=112%	
GOBP_REGULATION_OF_APOPTOTIC_DNA_FRAGMENTATION	GOBP_REGULATION_OF_APOPTOTIC_DNA_FRAGMENTATION		1	-0.8809947	-1.1916115	0.21513945	0.84750354	1.0	136	tags=100%, list=12%, signal=114%	
GOBP_EXOCRINE_SYSTEM_DEVELOPMENT	GOBP_EXOCRINE_SYSTEM_DEVELOPMENT		2	-0.75200003	-1.1909239	0.27801725	0.8487345	1.0	282	tags=100%, list=25%, signal=133%	
GOBP_POSITIVE_REGULATION_OF_ATP_DEPENDENT_ACTIVITY	GOBP_POSITIVE_REGULATION_OF_ATP_DEPENDENT_ACTIVITY		14	-0.38372716	-1.1904745	0.24107143	0.84898037	1.0	165	tags=36%, list=15%, signal=41%	
GOBP_NEGATIVE_REGULATION_OF_MACROPHAGE_CYTOKINE_PRODUCTION	GOBP_NEGATIVE_REGULATION_OF_MACROPHAGE_CYTOKINE_PRODUCTION		1	-0.88010657	-1.1904297	0.21995927	0.84758735	1.0	137	tags=100%, list=12%, signal=114%	
GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_6_PRODUCTION	GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_6_PRODUCTION		1	-0.88010657	-1.1903888	0.18069816	0.846164	1.0	137	tags=100%, list=12%, signal=114%	
GOBP_REGULATION_OF_HISTONE_DEACETYLASE_ACTIVITY	GOBP_REGULATION_OF_HISTONE_DEACETYLASE_ACTIVITY		1	-0.8898757	-1.190037	0.21428572	0.8458568	1.0	126	tags=100%, list=11%, signal=112%	
GOBP_NEUTROPHIL_MEDIATED_IMMUNITY	GOBP_NEUTROPHIL_MEDIATED_IMMUNITY		2	-0.7608889	-1.1898439	0.29157668	0.84504765	1.0	272	tags=100%, list=24%, signal=132%	
GOBP_NEUROBLAST_PROLIFERATION	GOBP_NEUROBLAST_PROLIFERATION		4	-0.5790898	-1.1894665	0.27078384	0.84511507	1.0	125	tags=50%, list=11%, signal=56%	
GOBP_NEGATIVE_REGULATION_OF_SODIUM_ION_TRANSMEMBRANE_TRANSPORT	GOBP_NEGATIVE_REGULATION_OF_SODIUM_ION_TRANSMEMBRANE_TRANSPORT		1	-0.8898757	-1.1892364	0.21072797	0.844432	1.0	126	tags=100%, list=11%, signal=112%	
GOBP_POSITIVE_REGULATION_OF_BLOOD_PRESSURE_BY_EPINEPHRINE_NOREPINEPHRINE	GOBP_POSITIVE_REGULATION_OF_BLOOD_PRESSURE_BY_EPINEPHRINE_NOREPINEPHRINE		1	-0.89254	-1.1882641	0.2244489	0.84680724	1.0	123	tags=100%, list=11%, signal=112%	
GOBP_INNER_EAR_MORPHOGENESIS	GOBP_INNER_EAR_MORPHOGENESIS		1	-0.8845471	-1.1882272	0.199187	0.84541124	1.0	132	tags=100%, list=12%, signal=113%	
GOBP_L_ALPHA_AMINO_ACID_TRANSMEMBRANE_TRANSPORT	GOBP_L_ALPHA_AMINO_ACID_TRANSMEMBRANE_TRANSPORT		1	-0.89076376	-1.1882054	0.21893491	0.8439349	1.0	125	tags=100%, list=11%, signal=112%	
GOBP_REGULATION_OF_HEART_RATE_BY_CHEMICAL_SIGNAL	GOBP_REGULATION_OF_HEART_RATE_BY_CHEMICAL_SIGNAL		1	-0.89254	-1.1880581	0.21756487	0.8429715	1.0	123	tags=100%, list=11%, signal=112%	
GOBP_VOLUNTARY_MUSCULOSKELETAL_MOVEMENT	GOBP_VOLUNTARY_MUSCULOSKELETAL_MOVEMENT		1	-0.8863233	-1.1877553	0.21030043	0.8426399	1.0	130	tags=100%, list=12%, signal=113%	
GOBP_POLYSACCHARIDE_CATABOLIC_PROCESS	GOBP_POLYSACCHARIDE_CATABOLIC_PROCESS		4	-0.60900223	-1.1874837	0.26811594	0.8422109	1.0	269	tags=75%, list=24%, signal=98%	
GOBP_POSITIVE_REGULATION_OF_NEUROTRANSMITTER_TRANSPORT	GOBP_POSITIVE_REGULATION_OF_NEUROTRANSMITTER_TRANSPORT		1	-0.89076376	-1.1871521	0.20729366	0.84204674	1.0	125	tags=100%, list=11%, signal=112%	
GOBP_NEUROTRANSMITTER_RECEPTOR_TRANSPORT	GOBP_NEUROTRANSMITTER_RECEPTOR_TRANSPORT		1	-0.8863233	-1.1866548	0.21176471	0.84248745	1.0	130	tags=100%, list=12%, signal=113%	
GOBP_REGULATION_OF_HISTONE_DEACETYLATION	GOBP_REGULATION_OF_HISTONE_DEACETYLATION		1	-0.8898757	-1.1864173	0.20041753	0.8419198	1.0	126	tags=100%, list=11%, signal=112%	
GOBP_POSITIVE_REGULATION_OF_PROGRAMMED_NECROTIC_CELL_DEATH	GOBP_POSITIVE_REGULATION_OF_PROGRAMMED_NECROTIC_CELL_DEATH		1	-0.8809947	-1.186357	0.23173277	0.8406313	1.0	136	tags=100%, list=12%, signal=114%	
GOBP_CARDIAC_CELL_FATE_COMMITMENT	GOBP_CARDIAC_CELL_FATE_COMMITMENT		1	-0.89076376	-1.1861669	0.22554891	0.8398731	1.0	125	tags=100%, list=11%, signal=112%	
GOBP_OTIC_VESICLE_DEVELOPMENT	GOBP_OTIC_VESICLE_DEVELOPMENT		1	-0.8845471	-1.1858841	0.23046093	0.8395875	1.0	132	tags=100%, list=12%, signal=113%	
GOBP_REGULATION_OF_TRANSCRIPTION_REGULATORY_REGION_DNA_BINDING	GOBP_REGULATION_OF_TRANSCRIPTION_REGULATORY_REGION_DNA_BINDING		4	-0.59839547	-1.1857808	0.28325123	0.83847743	1.0	152	tags=50%, list=13%, signal=58%	
GOBP_MUSCLE_CELL_APOPTOTIC_PROCESS	GOBP_MUSCLE_CELL_APOPTOTIC_PROCESS		6	-0.5116484	-1.1856679	0.22137405	0.83742607	1.0	126	tags=33%, list=11%, signal=37%	
GOBP_RESPONSE_TO_OXYGEN_GLUCOSE_DEPRIVATION	GOBP_RESPONSE_TO_OXYGEN_GLUCOSE_DEPRIVATION		1	-0.8809947	-1.1849768	0.21572581	0.83867276	1.0	136	tags=100%, list=12%, signal=114%	
GOBP_TERMINAL_BUTTON_ORGANIZATION	GOBP_TERMINAL_BUTTON_ORGANIZATION		1	-0.8863233	-1.1845362	0.23809524	0.83890605	1.0	130	tags=100%, list=12%, signal=113%	
GOBP_PONS_DEVELOPMENT	GOBP_PONS_DEVELOPMENT		1	-0.8880995	-1.1839935	0.23772103	0.83940184	1.0	128	tags=100%, list=11%, signal=113%	
GOBP_CELLULAR_COMPONENT_DISASSEMBLY_INVOLVED_IN_EXECUTION_PHASE_OF_APOPTOSIS	GOBP_CELLULAR_COMPONENT_DISASSEMBLY_INVOLVED_IN_EXECUTION_PHASE_OF_APOPTOSIS		1	-0.8809947	-1.1836681	0.22222222	0.83917844	1.0	136	tags=100%, list=12%, signal=114%	
GOBP_NEGATIVE_REGULATION_OF_RHO_PROTEIN_SIGNAL_TRANSDUCTION	GOBP_NEGATIVE_REGULATION_OF_RHO_PROTEIN_SIGNAL_TRANSDUCTION		1	-0.89076376	-1.1829815	0.23298968	0.84045076	1.0	125	tags=100%, list=11%, signal=112%	
GOBP_REGULATION_OF_LOCOMOTION_INVOLVED_IN_LOCOMOTORY_BEHAVIOR	GOBP_REGULATION_OF_LOCOMOTION_INVOLVED_IN_LOCOMOTORY_BEHAVIOR		1	-0.8863233	-1.1827319	0.2166998	0.8399587	1.0	130	tags=100%, list=12%, signal=113%	
GOBP_NEGATIVE_REGULATION_OF_SODIUM_ION_TRANSPORT	GOBP_NEGATIVE_REGULATION_OF_SODIUM_ION_TRANSPORT		1	-0.8898757	-1.1826099	0.25	0.8389496	1.0	126	tags=100%, list=11%, signal=112%	
GOBP_SPONTANEOUS_SYNAPTIC_TRANSMISSION	GOBP_SPONTANEOUS_SYNAPTIC_TRANSMISSION		1	-0.89076376	-1.1825898	0.24698795	0.837566	1.0	125	tags=100%, list=11%, signal=112%	
GOBP_CARDIAC_RIGHT_VENTRICLE_MORPHOGENESIS	GOBP_CARDIAC_RIGHT_VENTRICLE_MORPHOGENESIS		1	-0.8872114	-1.1825142	0.21632653	0.83638346	1.0	129	tags=100%, list=11%, signal=113%	
GOBP_GERM_CELL_MIGRATION	GOBP_GERM_CELL_MIGRATION		1	-0.89076376	-1.1825099	0.22680412	0.8349161	1.0	125	tags=100%, list=11%, signal=112%	
GOBP_REGULATION_OF_ENDOSOME_ORGANIZATION	GOBP_REGULATION_OF_ENDOSOME_ORGANIZATION		1	-0.8818828	-1.1822714	0.23574145	0.8343386	1.0	135	tags=100%, list=12%, signal=114%	
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_TYROSINE_KINASE_ACTIVITY	GOBP_NEGATIVE_REGULATION_OF_PROTEIN_TYROSINE_KINASE_ACTIVITY		3	-0.66903913	-1.1822691	0.31627908	0.8328712	1.0	376	tags=100%, list=33%, signal=150%	
GOBP_PHAGOSOME_LYSOSOME_FUSION	GOBP_PHAGOSOME_LYSOSOME_FUSION		1	-0.8818828	-1.1816895	0.21875	0.833621	1.0	135	tags=100%, list=12%, signal=114%	
GOBP_NEUTROPHIL_DEGRANULATION	GOBP_NEUTROPHIL_DEGRANULATION		1	-0.883659	-1.1815565	0.22896282	0.83269674	1.0	133	tags=100%, list=12%, signal=113%	
GOBP_GOLGI_VESICLE_BUDDING	GOBP_GOLGI_VESICLE_BUDDING		2	-0.7591111	-1.1815289	0.28988764	0.83133346	1.0	274	tags=100%, list=24%, signal=132%	
GOBP_DNA_CATABOLIC_PROCESS_ENDONUCLEOLYTIC	GOBP_DNA_CATABOLIC_PROCESS_ENDONUCLEOLYTIC		1	-0.8809947	-1.1812413	0.20754717	0.8310253	1.0	136	tags=100%, list=12%, signal=114%	
GOBP_NEURONAL_ACTION_POTENTIAL	GOBP_NEURONAL_ACTION_POTENTIAL		2	-0.7507473	-1.1812134	0.28902954	0.8296573	1.0	64	tags=50%, list=6%, signal=53%	
GOBP_CELL_PROLIFERATION_INVOLVED_IN_HEART_MORPHOGENESIS	GOBP_CELL_PROLIFERATION_INVOLVED_IN_HEART_MORPHOGENESIS		2	-0.74407357	-1.1810344	0.3187773	0.8289234	1.0	45	tags=50%, list=4%, signal=52%	
GOBP_OTIC_VESICLE_MORPHOGENESIS	GOBP_OTIC_VESICLE_MORPHOGENESIS		1	-0.8845471	-1.1809382	0.22155689	0.8278212	1.0	132	tags=100%, list=12%, signal=113%	
GOBP_LOCOMOTION_INVOLVED_IN_LOCOMOTORY_BEHAVIOR	GOBP_LOCOMOTION_INVOLVED_IN_LOCOMOTORY_BEHAVIOR		1	-0.8863233	-1.1805764	0.24557957	0.8276612	1.0	130	tags=100%, list=12%, signal=113%	
GOBP_REGULATION_OF_SPONTANEOUS_SYNAPTIC_TRANSMISSION	GOBP_REGULATION_OF_SPONTANEOUS_SYNAPTIC_TRANSMISSION		1	-0.89076376	-1.1805494	0.24453281	0.82633597	1.0	125	tags=100%, list=11%, signal=112%	
GOBP_POSITIVE_REGULATION_OF_SIGNALING_RECEPTOR_ACTIVITY	GOBP_POSITIVE_REGULATION_OF_SIGNALING_RECEPTOR_ACTIVITY		1	-0.89076376	-1.1803311	0.23847695	0.82575107	1.0	125	tags=100%, list=11%, signal=112%	
GOBP_DNA_CATABOLIC_PROCESS	GOBP_DNA_CATABOLIC_PROCESS		1	-0.8809947	-1.1801971	0.23320158	0.824834	1.0	136	tags=100%, list=12%, signal=114%	
GOBP_MESODERMAL_CELL_DIFFERENTIATION	GOBP_MESODERMAL_CELL_DIFFERENTIATION		1	-0.89076376	-1.1798671	0.23043478	0.8246729	1.0	125	tags=100%, list=11%, signal=112%	
GOBP_CELLULAR_RESPONSE_TO_OXYGEN_GLUCOSE_DEPRIVATION	GOBP_CELLULAR_RESPONSE_TO_OXYGEN_GLUCOSE_DEPRIVATION		1	-0.8809947	-1.1796128	0.24528302	0.82415587	1.0	136	tags=100%, list=12%, signal=114%	
GOBP_REGULATION_OF_ION_TRANSPORT	GOBP_REGULATION_OF_ION_TRANSPORT		57	-0.2701187	-1.1794205	0.18539326	0.82342625	1.0	179	tags=32%, list=16%, signal=36%	
GOBP_TOR_SIGNALING	GOBP_TOR_SIGNALING		4	-0.61364067	-1.1793284	0.33490565	0.82239175	1.0	240	tags=50%, list=21%, signal=63%	
GOBP_POSITIVE_REGULATION_OF_NEUROTRANSMITTER_UPTAKE	GOBP_POSITIVE_REGULATION_OF_NEUROTRANSMITTER_UPTAKE		1	-0.89076376	-1.1789354	0.23046875	0.82246053	1.0	125	tags=100%, list=11%, signal=112%	
GOBP_AMINE_TRANSPORT	GOBP_AMINE_TRANSPORT		1	-0.89076376	-1.178479	0.20594059	0.8226798	1.0	125	tags=100%, list=11%, signal=112%	
GOBP_NERVOUS_SYSTEM_PROCESS	GOBP_NERVOUS_SYSTEM_PROCESS		45	-0.28343675	-1.1775849	0.20833333	0.82462573	1.0	177	tags=33%, list=16%, signal=38%	
GOBP_OTIC_VESICLE_FORMATION	GOBP_OTIC_VESICLE_FORMATION		1	-0.8845471	-1.177162	0.22222222	0.8247355	1.0	132	tags=100%, list=12%, signal=113%	
GOBP_POSITIVE_REGULATION_OF_ANION_TRANSPORT	GOBP_POSITIVE_REGULATION_OF_ANION_TRANSPORT		1	-0.89076376	-1.1766554	0.23632812	0.82526404	1.0	125	tags=100%, list=11%, signal=112%	
GOBP_APOPTOTIC_DNA_FRAGMENTATION	GOBP_APOPTOTIC_DNA_FRAGMENTATION		1	-0.8809947	-1.1764009	0.20930232	0.82488054	1.0	136	tags=100%, list=12%, signal=114%	
GOBP_LEUKOCYTE_TETHERING_OR_ROLLING	GOBP_LEUKOCYTE_TETHERING_OR_ROLLING		1	-0.89076376	-1.1755483	0.25903615	0.8265779	1.0	125	tags=100%, list=11%, signal=112%	
GOBP_ER_NUCLEUS_SIGNALING_PATHWAY	GOBP_ER_NUCLEUS_SIGNALING_PATHWAY		4	-0.59735966	-1.1749755	0.2929782	0.82733786	1.0	177	tags=75%, list=16%, signal=89%	
GOBP_LEUKOCYTE_MIGRATION_INVOLVED_IN_INFLAMMATORY_RESPONSE	GOBP_LEUKOCYTE_MIGRATION_INVOLVED_IN_INFLAMMATORY_RESPONSE		1	-0.8783304	-1.1747624	0.23662551	0.82668763	1.0	139	tags=100%, list=12%, signal=114%	
GOBP_BRANCHING_INVOLVED_IN_SALIVARY_GLAND_MORPHOGENESIS	GOBP_BRANCHING_INVOLVED_IN_SALIVARY_GLAND_MORPHOGENESIS		2	-0.75200003	-1.1741803	0.28603104	0.8275328	1.0	282	tags=100%, list=25%, signal=133%	
GOBP_REGULATION_OF_EXOSOMAL_SECRETION	GOBP_REGULATION_OF_EXOSOMAL_SECRETION		3	-0.63879	-1.1738471	0.31554523	0.82733905	1.0	410	tags=100%, list=36%, signal=157%	
GOBP_MEMBRANE_DOCKING	GOBP_MEMBRANE_DOCKING		11	-0.42744255	-1.1730813	0.251497	0.8288136	1.0	249	tags=55%, list=22%, signal=69%	
GOBP_HISTONE_DEACETYLATION	GOBP_HISTONE_DEACETYLATION		1	-0.8898757	-1.1729771	0.2366864	0.82780236	1.0	126	tags=100%, list=11%, signal=112%	
GOBP_CALCIUM_ION_IMPORT_ACROSS_PLASMA_MEMBRANE	GOBP_CALCIUM_ION_IMPORT_ACROSS_PLASMA_MEMBRANE		2	-0.74387497	-1.1727903	0.3010989	0.8271023	1.0	175	tags=50%, list=16%, signal=59%	
GOBP_REGULATION_OF_CELLULAR_PROTEIN_METABOLIC_PROCESS	GOBP_REGULATION_OF_CELLULAR_PROTEIN_METABOLIC_PROCESS		1	-0.8863233	-1.1727241	0.22379032	0.82592916	1.0	130	tags=100%, list=12%, signal=113%	
